Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,Canadian Pacific Railway Limited,CP,Standard & Poor's Ratings Services,3/12/2014,Transportation,1.472423803,1.064586357,0.643686502,34.51818034,0.142670797,0.183433882,0.619272787,0.231534323,0.051289566,0.089465629,0.123291532,0.359495897,0.460193592,1.403832605,0.583997655,0.222222222,0.403589744,4.524554027,5.099465594,2.403832605,0.228762433,15.56383079,11.21077554,0.317952063,1.963835156
B,"Commercial Vehicle Group, Inc.",CVGI,Standard & Poor's Ratings Services,4/8/2011,Capital Goods,2.217429153,1.402177333,0.44669939,55.62568274,0.010851837,0.007798869,0.125124837,0.027963512,0.022665413,0.024426153,-57.91964286,2.088624667,10.07702163,-2556.419643,1.000391325,-0.391462891,0.424870466,0.284299158,1.622699737,-2555.419643,0.007798869,19.17779349,0.66914314,0.029380423,8.543223994
B,"Commercial Vehicle Group, Inc.",CVGI,Standard & Poor's Ratings Services,2/26/2015,Capital Goods,2.876627725,2.038330605,0.651936528,60.81370133,0.009086113,-0.003988125,0.128239235,0.04012299,0.017261936,-0.010011928,0.129759698,1.899815164,11.43098473,6.517100049,0.866969976,-1.532099134,-0.439647022,-0.144679527,2.739162,7.517100049,-0.003988125,6.433150612,0.329081104,0.011335611,10.33596419
B,"Commercial Vehicle Group, Inc.",CVGI,Standard & Poor's Ratings Services,1/31/2013,Capital Goods,3.147956715,2.104022786,0.751869529,48.74503448,0.058370516,0.05828193,0.135838474,0.051398971,0.113898081,0.143379032,0.755468726,1.951294736,10.29861711,5.632848565,0.849235213,-0.538949221,0.279678989,0.238257173,2.71873893,6.632848565,0.05828193,6.862406611,0.851895147,0.028031882,12.76851007
B,"Commercial Vehicle Group, Inc.",CVGI,Standard & Poor's Ratings Services,12/12/2013,Capital Goods,2.804202213,1.949436942,0.708770048,58.12376457,-0.016643975,-0.014549603,0.106629772,0.008610198,-0.028778492,-0.032979059,-0.207735194,1.729063618,9.479664283,6.218418241,0.861465495,0.214817538,0.34081654,0.228379513,2.829380073,7.218418241,-0.014549603,14.38992221,0.670095158,0.025616609,9.783084359
B,"Commercial Vehicle Group, Inc.",CVGI,Standard & Poor's Ratings Services,2/12/2016,Capital Goods,2.684100546,1.936684283,0.802713033,57.59752636,0.00855404,0.020378244,0.134274197,0.046073078,0.016167482,0.05226116,0.10708327,1.89004051,11.63090994,5.623373275,0.849019532,0.580177181,0.734443661,1.390461844,3.156355918,6.623373275,0.020378244,4.108704992,1.893217844,0.067001397,10.7193393
BBB,Edgewell Personal Care,EPC,Standard & Poor's Ratings Services,6/20/2014,Consumer Non-Durables,2.226807699,1.282209121,0.865528004,39.27877295,0.091133005,0.055373936,0.471182266,0.091133005,0.060588918,0.044446441,0.165878709,0.664840563,5.910534674,1.737773068,0.634739631,0.650626769,0.8792,10.61835749,16.07568438,2.737773068,0.055373936,10.17421396,12.07729469,0.167935513,6.938014101
BB,Edgewell Personal Care,EPC,Moody's Investors Service,2/23/2016,Consumer Non-Durables,2.454409118,1.48755249,1.067936413,42.18032381,-0.113703948,-0.189451512,0.488931109,-0.189451512,-0.055151552,-0.106060256,-0.14768521,0.485045175,5.085486242,1.677806985,0.62656009,0.354480052,0.331989247,0.796774194,11.48548387,2.677806985,-0.189451512,-18.2321491,2.4,0.061457129,5.223300971
BBB,Edgewell Personal Care,EPC,Standard & Poor's Ratings Services,8/18/2014,Consumer Non-Durables,1.734511025,1.03196289,0.717417551,40.6221193,0.080063853,0.020842233,0.48006835,0.080063853,0.051394923,0.017310924,0.141180668,0.64192417,5.916855128,1.746976965,0.635963456,1.266450917,0.850874126,7.85,18.20967742,2.746976965,0.020842233,13.05622588,9.225806452,0.128605796,5.823470159
BBB,Edgewell Personal Care,EPC,Moody's Investors Service,6/15/2012,Consumer Non-Durables,2.063831623,1.177262141,0.406452169,70.20771897,0.056224035,0.041242439,0.461867964,0.056224035,0.039199208,0.034810414,0.124304002,0.697196626,5.247007002,2.171084567,0.684650479,0.755741127,0.762424242,4.518678161,6.770114943,3.171084567,0.041242439,12.92679774,5.926724138,0.088791786,8.632596685
BBB,"CF Industries Holdings, Inc.",CF,Standard & Poor's Ratings Services,8/6/2015,Basic Industries,0.927501646,0.699473338,0.235352205,22.62029107,0.162453868,0.245479656,0.359097556,0.276930576,0.054941949,0.091776079,0.173448652,0.338200316,0.504543858,2.156943894,0.683237956,0.37424357,-1.051424774,-5.378665533,2.477688058,3.156943894,0.245479656,7.470676152,5.11559711,0.279390943,3.008826414
BBB,"CF Industries Holdings, Inc.",CF,Standard & Poor's Ratings Services,11/8/2016,Basic Industries,3.870262391,2.243440233,1.696793003,23.37584803,-0.075169607,-0.061329715,0.227951153,0.036363636,-0.018306787,-0.015645552,-0.082735962,0.243539753,0.381786158,3.519414576,0.778732404,0.300884956,-2.583468395,-6.838266838,5.58987559,4.519414576,-0.061329715,15.84779433,2.646932647,0.16743555,4.459247649
BBB,"Delta Air Lines, Inc.",DAL,Fitch Ratings,9/14/2015,Transportation,0.516718019,0.196108639,0.112518544,0,0.111193003,0.175830385,1,0.191676494,0.085180863,0.200994159,0.417142857,0.766063161,1.766743348,3.897142857,0.7957993,0.367612128,0.628484925,6.250941029,4.312421581,4.897142857,0.175830385,4.322520494,9.946047679,0.194747445,2.385709078
BB,"Delta Air Lines, Inc.",DAL,Fitch Ratings,6/15/2012,Transportation,0.608534761,0.407684434,0.209196126,16.24647587,0.024320091,0.021899473,1,0.05624377,0.019632635,0.024969154,-0.611747851,0.807259937,1.73638926,-32.15974212,1.032092692,-0.11053316,1,3.381861575,4.313842482,-31.15974212,0.021899473,5.461733947,3.381861575,0.080706251,6.08125
BB,New Gold Inc.,NGD,Standard & Poor's Ratings Services,11/25/2014,Basic Industries,6.048617731,3.863679695,3.531935176,17.49586777,-0.657162534,-0.564049587,0.134022039,-0.528787879,-0.122906899,-0.101352961,-0.210065164,0.187026637,0.241300229,0.709140542,0.414910608,-0.165079365,-0.0390625,-0.020856197,0.735925811,1.709140542,-0.527272727,-16.99769606,0.533918645,0.370247934,6.481443299
B,New Gold Inc.,NGD,Moody's Investors Service,6/15/2012,Basic Industries,2.066278549,1.553963278,1.385579937,19.72122431,0.257220865,0.371317718,0.452938641,0.384825406,0.053136225,0.083773129,0.078426218,0.206578205,0.258190183,0.475946372,0.322468608,0.307275542,-0.258920403,-0.212759381,0.775356329,1.475946372,0.378646357,12.83396717,0.821717325,0.471188389,3.795613161
BB,New Gold Inc.,NGD,Standard & Poor's Ratings Services,11/8/2012,Basic Industries,5.180688876,4.14850367,3.883681536,21.6333881,0.251484898,0.352331606,0.417793504,0.346139265,0.046455167,0.071884284,0.074350831,0.184723487,0.252416345,0.600485709,0.375189672,0.286226686,-0.533888228,-0.389285616,1.490816517,1.600485709,0.373056995,12.36583017,0.729151899,0.425123215,3.816901408
BB,New Gold Inc.,NGD,Standard & Poor's Ratings Services,3/28/2014,Basic Industries,7.072727273,4.638502674,4.432085561,9.034885212,-0.245222521,-0.245735539,0.213928434,-0.230858022,-0.045498893,-0.036823403,-0.070296702,0.185541251,0.233687996,0.545020038,0.352759203,0.002087683,-0.682955207,-0.246637147,0.870582911,1.545020038,-0.194048993,100.281099,0.361132245,0.220469411,6.794900222
BB,New Gold Inc.,NGD,Standard & Poor's Ratings Services,9/4/2015,Basic Industries,4.172437203,3.017651052,2.27766463,55.8072661,-0.282508066,-0.43245897,0.073783139,-0.380418011,-0.054795266,-0.076469588,-0.095923033,0.193960005,0.254316495,0.750571537,0.428757992,0.346740188,-0.483244478,-0.251447546,0.66478055,1.750571537,-0.378454201,-57.85703028,0.520331959,0.368354608,4.679659816
B,New Gold Inc.,NGD,Standard & Poor's Ratings Services,11/10/2016,Basic Industries,2.337514253,1.374002281,1.05986317,25.90187452,-0.013389441,-0.017406274,0.090283091,0.010520275,-0.001779812,0.000212902,-0.003376423,0.132926519,0.163820387,0.897067336,0.472870582,0.230769231,-0.969879518,-0.537225863,0.40022051,1.897067336,0.001530222,12.44170102,0.553909896,0.539785769,2.810874704
BBB,Intuit Inc.,INTU,Standard & Poor's Ratings Services,2/3/2016,Technology,1.467889908,1.025229358,0.463302752,7.923425573,0.087070611,0.169847328,0.966841603,0.176049618,0.073470209,0.220843672,0.15651801,0.843800322,6.146627566,1.130360206,0.530595813,0.41994382,0.905585106,4.846975089,6.039145907,2.130360206,0.169847328,24.83695562,5.352313167,0.358778626,0.731578947
A,Intuit Inc.,INTU,Egan-Jones Ratings Company,2/26/2015,Technology,1.844475721,1.441238564,0.597466573,10.85441633,0.201287173,0.291611185,0.968708389,0.291611185,0.17438954,0.347619048,0.294671865,0.866371852,7.435643564,0.689733593,0.408190733,0.344748858,0.917704011,4.656140351,6.715789474,1.689733593,0.291611185,15.56803441,5.073684211,0.320905459,0.875776398
BBB,Intuit Inc.,INTU,Moody's Investors Service,6/15/2012,Technology,1.248753463,0.88199446,0.4,16.20747858,0.164632563,0.250843937,0.962607115,0.261490522,0.12407045,0.292284418,0.24235474,0.753620352,6.864527629,0.953363914,0.488062622,0.3436853,0.872655479,2.879478827,4.628664495,1.953363914,0.250843937,12.20922276,3.299674267,0.263048559,1.11627907
BB,"Trinity Industries, Inc.",TRN,Standard & Poor's Ratings Services,5/29/2015,Capital Goods,8.248476642,4.63168585,3.005754909,23.97641815,0.109918963,0.172463533,0.251247974,0.202755267,0.077652339,0.126102105,0.226376047,0.7064508,1.258438883,1.915250843,0.656976345,0.333427309,0.732299805,3.972847682,6.376821192,2.915250843,0.172463533,2.095236847,5.425165563,0.132771475,15.63913338
BBB,"Trinity Industries, Inc.",TRN,Fitch Ratings,11/25/2013,Capital Goods,7.470642626,3.704114656,1.981044845,31.16292122,0.086019288,0.088447529,0.238929741,0.177055414,0.051344108,0.054402502,0.156321552,0.596890639,0.915042133,2.044585987,0.671548117,0.529396529,0.773633343,6.705497382,5.608638743,3.044585987,0.088447529,2.475886525,8.667539267,0.151696332,15.35968562
BBB,"Trinity Industries, Inc.",TRN,Standard & Poor's Ratings Services,4/27/2016,Capital Goods,10.07333948,5.723247232,3.625461255,21.11994932,0.124595241,0.19584839,0.271637962,0.225084862,0.08963639,0.144420989,0.217986261,0.719420655,1.195344054,1.431894688,0.588797983,0.340255591,0.791422795,4.951398136,5.798268975,2.431894688,0.19584839,0.881689524,6.2563249,0.146995792,21.47693727
BB,"Trinity Industries, Inc.",TRN,Standard & Poor's Ratings Services,5/29/2013,Capital Goods,8.664718385,5.116896918,3.044633369,37.34358194,0.066948241,0.101235604,0.199480574,0.150790944,0.038261443,0.05953685,0.124305894,0.571507819,0.88669458,2.248855334,0.692199283,0.347240218,0.778915434,5.314359638,7.412677878,3.248855334,0.101235604,2.856447818,6.822768435,0.1383562,16.2141339
BBB,Babcock,BW,Standard & Poor's Ratings Services,9/23/2016,Capital Goods,1.25908689,1.045717025,0.155273036,65.29751695,-0.073276127,-0.068517731,-0.113489957,-0.065117791,-0.075629944,-0.118624843,-0.209452521,1.032122568,11.81007505,1.769439046,0.638916046,-0.064204404,-8.876814782,-0.402501546,7.24975563,2.769439046,-0.068517731,-133.9018516,0.045343015,0.001440191,6.338520502
BBB,Babcock,BW,Standard & Poor's Ratings Services,9/22/2014,Capital Goods,1.73895593,1.343873056,0.501895142,100.5459584,-0.017851603,-0.034491924,0.147394835,-0.031396426,-0.017492288,-0.049359044,-0.038647456,0.979872131,10.9883316,1.20790344,0.546711162,0.48244108,1.63882926,-7.424520461,46.11491427,2.20939963,-0.034160841,13.17880399,-4.530380706,-0.016301162,7.888845996
BBB,Babcock,BW,Standard & Poor's Ratings Services,9/23/2015,Capital Goods,1.742550129,1.550743562,0.650557939,60.49259231,0.010892309,0.011497785,0.175358719,0.012440142,0.01150961,0.018339955,0.025599566,1.056673151,12.05964301,1.224190459,0.550398215,0.181687701,0.792269908,2.524011831,10.83011257,2.224190459,0.011497785,188.7862089,3.185797929,0.096966645,8.272752184
A,Chemed Corp.,CHE,Egan-Jones Ratings Company,5/20/2015,Health Care,0.99436071,1.070246192,0.080499447,31.23128281,0.068199016,0.111759948,0.289510548,0.115649991,0.115494016,0.237813021,0.220041386,1.693485066,13.82511202,0.90521894,0.47512594,0.389772294,0.604902112,3.886280221,3.686513254,1.90521894,0.111759948,9.087770102,6.424643169,0.075726405,22.08527397
A,Chemed Corp.,CHE,Egan-Jones Ratings Company,5/19/2014,Health Care,0.617210552,0.600718159,0.231926503,23.70010804,0.054641913,0.087615127,0.286218566,0.094382837,0.08641257,0.233765327,0.172039921,1.581433835,15.20444301,0.990913141,0.497717917,0.376341568,0.805604354,6.677454805,6.971976482,1.990913141,0.087615127,9.851482347,8.288752129,0.106731695,24.15843671
A,Chemed Corp.,CHE,Egan-Jones Ratings Company,10/28/2015,Health Care,0.880188635,0.994945604,0.085953915,25.13018761,0.071449305,0.116708177,0.295310058,0.119514989,0.129380225,0.264506475,0.214853104,1.810797524,13.1497657,0.660633255,0.39782008,0.38779521,0.742653061,7.549792531,3.806046236,1.660633255,0.116708177,11.07826572,10.1659751,0.111119174,24.89094862
BB,NCR Corporation,NCR,Standard & Poor's Ratings Services,4/3/2015,Miscellaneous,1.49178744,0.925120773,0.246859903,77.75147929,0.028978911,0.02078592,0.673342437,0.053557882,0.02219124,0.020957626,0.102084447,0.765772046,16.64393939,3.600213789,0.782618799,-0.350364964,0.77480916,2.418106015,3.043478261,4.600213789,0.02078592,11.63682889,3.120905301,0.079502352,3.023876404
BB,NCR Corporation,NCR,Standard & Poor's Ratings Services,8/14/2013,Miscellaneous,2.306751728,1.584795322,0.280701754,79.81953291,0.072350155,0.090478524,0.648538298,0.108770211,0.054637395,0.0889674,0.250423968,0.755180069,17.39488636,3.583380441,0.781820424,0.176895307,0.587188612,0.99758162,9.927448609,4.583380441,0.090478524,9.951601831,1.698911729,0.045892536,3.211940299
B,NCR Corporation,NCR,Moody's Investors Service,11/12/2015,Miscellaneous,1.431218417,0.886580573,0.184166199,71.64836027,-0.027930331,-0.014906637,0.674878393,0.021183116,-0.023313687,-0.01622822,-0.247222222,0.834708579,19.79192547,9.604166667,0.905697446,-0.578947368,0.883994126,3.591885442,1.957040573,10.60416667,-0.014906637,14.67400451,4.063245823,0.106857053,3.153729072
BB,NCR Corporation,NCR,Moody's Investors Service,9/7/2012,Miscellaneous,1.955223881,1.237083812,0.613662457,69.17801047,0.02547993,0.031762653,0.620069808,0.040488656,0.02291634,0.039317347,0.117080994,0.899387851,18.6038961,4.109061748,0.804269345,0.230769231,1.444444444,-1.632140615,6.710608914,5.109061748,0.031762653,13.08903769,-1.129943503,-0.031413613,3.563011457
BB,NCR Corporation,NCR,Standard & Poor's Ratings Services,12/14/2016,Miscellaneous,1.403053435,0.905852417,0.253435115,71.5161241,0.041265475,0.057924499,0.678740639,0.091548219,0.035188323,0.066398038,0.388489209,0.852730353,22.79790941,10.04028777,0.909422651,0.242744063,0.918344519,6.536624204,3.964968153,11.04028777,0.057924499,8.361314952,7.117834395,0.136634571,2.691421255
BBB,International Game Technology,IGT,Egan-Jones Ratings Company,8/1/2014,Consumer Services,0.586265585,0.4498527,0.142238976,88.04533261,0.022600989,0.085663263,0.340427106,0.187563659,0.01021446,0.108118823,0.033528197,0.451947454,3.150753574,2.135379403,0.650549352,0.73616474,0.685508157,3.679280629,2.141136991,3.282424916,0.154445689,5.593078931,5.367230994,0.279596811,2.026125732
BB,International Game Technology,IGT,Egan-Jones Ratings Company,11/25/2015,Consumer Services,2.247307706,0.720282585,0.567379247,0,0.060967184,0.119968906,0.32184825,0.178600879,0.015447354,0.032796412,0.077372179,0.25337162,10.95191848,3.893280462,0.777293378,0.491808453,1,4.535077749,4.596168826,5.008765767,0.119968906,2.749429878,4.535077749,0.205240762,2.45502524
BB,"Nuance Communications, Inc.",NUAN,Standard & Poor's Ratings Services,11/30/2015,Technology,1.666603872,1.452540295,0.765423446,70.53057371,-0.059555619,-0.041670809,0.570263824,0.028433523,-0.020591387,-0.016227593,-0.050771393,0.345750531,10.38206089,1.465661657,0.59442935,-0.429192763,0.880964443,1.354889789,1.692866245,2.465661657,-0.041670809,24.59839876,1.537961947,0.252481959,14.66709673
BB,"Nuance Communications, Inc.",NUAN,Standard & Poor's Ratings Services,2/19/2013,Technology,1.763444494,1.566372259,1.171024386,84.29697023,0.12542166,0.039540808,0.633711351,0.076406486,0.035718843,0.013508121,0.075921571,0.284790069,14.22071917,1.125532754,0.529529715,-2.171954917,0.866997605,1.338537264,3.687558548,2.125532754,0.039540808,24.2588892,1.543876542,0.286404131,5.344084597
BB,"Nuance Communications, Inc.",NUAN,Standard & Poor's Ratings Services,12/8/2016,Technology,1.503244324,1.390165567,0.69709176,71.16899097,-0.006392314,0.000892297,0.574375944,0.071077422,-0.002200489,0.000349859,-0.006450477,0.344239747,10.52499608,1.931384072,0.658864217,8.163887292,0.902998436,1.748925988,1.986998894,2.931384072,0.000892297,16.47808634,1.936798469,0.290314603,8.768591634
BB,"Nuance Communications, Inc.",NUAN,Standard & Poor's Ratings Services,3/4/2015,Technology,1.813837501,1.583264409,0.852371228,81.26907834,-0.078163156,-0.116960609,0.561028589,-0.0111066,-0.02583087,-0.043444583,-0.058227524,0.330473736,10.04880075,1.254183592,0.55638041,0.020789623,0.831669678,0.939811192,1.855907817,2.254183592,-0.116960609,31.36102389,1.130029407,0.18620022,13.67130829
BB,"Nuance Communications, Inc.",NUAN,Standard & Poor's Ratings Services,2/27/2014,Technology,1.750456389,1.526993396,1.003581568,75.29889844,-0.062113569,-0.112431607,0.586827642,0.026131919,-0.019339768,-0.040476822,-0.04368362,0.311361405,12.93192765,1.258745784,0.557276429,-0.088967937,0.859274449,1.082385431,2.700513733,2.258745784,-0.112431607,25.40258574,1.259650432,0.212911373,8.422145557
BB,"NRG Energy, Inc.",NRG,Standard & Poor's Ratings Services,9/11/2012,Public Utilities,1.701090443,0.801582211,0.446226213,42.73213014,0.066373783,0.029921634,0.277250059,0.041557825,0.015913232,0.00827559,0.0530713,0.239751765,0.415531873,2.335042248,0.700153724,-1.297619048,-1.956483899,-9.689655172,11.90948276,3.335042248,0.029921634,12.74968338,4.952586207,0.136428402,5.202564103
BB,Teleflex Incorporated,TFX,Standard & Poor's Ratings Services,5/16/2014,Health Care,1.890279002,1.147797267,0.680161229,63.53987659,0.088948641,0.103597833,0.494581939,0.137513994,0.035847173,0.049170553,0.078849684,0.403009784,5.204881866,1.199606799,0.545373291,0.133995334,0.723410087,4.045517577,10.55100353,2.199606799,0.103597833,13.86568292,5.592288043,0.135515493,11.91276557
BB,Teleflex Incorporated,TFX,Standard & Poor's Ratings Services,12/2/2016,Health Care,2.767225696,1.9076105,1.27158678,53.14561567,0.127073645,0.131542531,0.533289936,0.171010912,0.061003343,0.070945646,0.111052684,0.480062901,6.167161331,0.820436048,0.45068106,0.03285787,0.870588665,8.250548182,12.55139065,1.820436048,0.131542531,17.11032796,9.476976342,0.21979875,12.5623487
BB,Teleflex Incorporated,TFX,Standard & Poor's Ratings Services,4/1/2016,Health Care,1.509543851,0.901339709,0.507514489,52.92720853,0.135306599,0.135186689,0.521858992,0.174555311,0.063133167,0.0761709,0.121866527,0.466593408,5.724638827,0.930309087,0.48194825,0.032038129,0.79749939,5.823138746,8.145675923,1.930309087,0.135186689,14.42932975,7.301746956,0.167678442,13.0501018
