ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5118542,0,0,1,0,1,0,0,0,2,35,72000.0,49.64372985071562,2.844685380261059,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118543,0,0,0,1,0,0,0,0,2,47,130500.0,50.60747311717557,10.765450351478812,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5118550,0,1,1,0,0,0,0,1,3,18,157500.0,43.29452350150927,3.682484924399543,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118552,1,1,1,0,0,0,0,0,1,8,135000.0,50.59925939615461,4.928232612579314,Working,Secondary / secondary special,Widow,House / apartment,Laborers,1
5118555,0,0,1,0,1,0,0,0,1,48,126000.0,46.130995160749364,7.928978692238718,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,0
5118561,0,1,1,0,0,0,0,0,2,60,180000.0,29.640581257657583,2.5982737496320936,Working,Higher education,Married,Co-op apartment,Sales staff,0
5118566,0,0,1,0,0,0,0,2,4,22,147150.0,37.928225767811796,8.928314749789523,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5118567,0,0,1,0,0,0,0,0,1,38,157500.0,51.06196568033567,5.180120057222257,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5118575,1,1,1,1,0,0,0,0,1,13,247500.0,31.45855151029795,2.2615111877725074,Working,Secondary / secondary special,Single / not married,With parents,Drivers,0
5118580,0,1,1,0,0,0,0,0,2,46,180000.0,35.735162255214,4.7666960991669916,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5118582,0,0,0,1,0,0,0,1,3,13,247500.0,33.4490099043786,6.431343559416004,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
5118591,0,0,1,0,1,0,0,0,2,48,225000.0,44.15422630170366,23.263995838381348,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5118594,0,0,1,0,1,0,0,0,2,25,81000.0,24.192146313750452,3.263585152330301,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,0
5118597,1,1,0,1,0,0,0,0,2,20,315000.0,46.144684695784306,14.179620389193481,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5118600,1,0,1,0,0,0,0,1,2,58,315000.0,45.465683758051156,9.599101966501708,Commercial associate,Secondary / secondary special,Separated,House / apartment,Managers,0
5118602,0,0,0,1,1,0,0,1,3,31,135000.0,31.55164034853556,5.180120057222257,Working,Higher education,Married,House / apartment,Sales staff,0
5118609,0,1,1,1,1,0,0,0,1,11,202500.0,27.94034100631772,0.8432753581524604,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff,1
5118614,0,1,1,0,0,0,0,2,4,41,99000.0,34.55786224220894,4.928232612579314,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
5118615,1,0,1,1,0,0,0,0,2,21,247500.0,52.79779872276638,2.0944988603462082,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5118617,0,0,0,0,0,0,0,0,1,52,270000.0,43.17679350020877,14.261757599403136,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff,0
5118619,0,0,1,0,0,0,0,0,1,30,225000.0,30.171735217013353,1.4319253646549894,Commercial associate,Higher education,Single / not married,With parents,Core staff,0
5118630,0,0,0,0,0,0,0,1,3,5,67500.0,40.02546253516499,2.51339863241545,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5118631,0,0,0,1,0,0,0,1,2,7,135000.0,29.40512125505657,2.346386304989151,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5118632,0,0,0,0,0,0,0,0,1,10,117000.0,62.20524719877889,2.51339863241545,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff,0
5118637,1,1,0,0,1,0,0,0,2,46,900000.0,64.04512070747516,5.259519360424923,State servant,Higher education,Married,House / apartment,Core staff,0
5118644,0,0,0,1,0,0,0,1,3,6,112500.0,27.55703402533933,1.3470502474383457,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,1
5118645,1,1,1,0,0,0,0,0,2,44,202500.0,44.490988863563246,6.680493097051959,Working,Secondary / secondary special,Married,House / apartment,Other,0
5118647,0,0,1,0,0,0,0,2,3,53,270000.0,28.54268054785519,7.515554734183453,State servant,Higher education,Single / not married,House / apartment,Core staff,1
5125120,0,0,1,0,0,1,1,0,1,53,103500.0,59.467340191790385,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125127,0,0,1,1,1,0,0,0,1,43,112500.0,44.074826998500996,5.114410289054532,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5125129,0,0,1,1,1,0,0,0,2,23,315000.0,47.30829517375442,0.533891866362759,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,0
5125133,0,0,1,1,0,0,0,0,1,35,220500.0,47.08104889217438,1.5332279239135642,Working,Secondary / secondary special,Separated,House / apartment,Core staff,0
5125140,0,0,1,0,0,0,1,0,2,55,202500.0,62.79663511228841,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125143,0,0,1,0,0,0,1,0,2,53,72000.0,63.837039774944046,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5125145,1,1,1,0,1,0,0,2,4,14,360000.0,43.53545931812426,0.7857793110057016,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5125147,1,0,1,0,0,0,0,0,1,9,180000.0,33.68173199997262,6.95154589074382,Working,Incomplete higher,Single / not married,House / apartment,Drivers,0
5125148,1,1,1,0,0,0,0,1,2,43,225000.0,41.61892441323231,9.70314243276727,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5125154,1,0,1,0,0,0,0,1,3,15,234000.0,32.77274687365244,4.785861448215911,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125170,1,1,1,1,1,0,0,2,4,3,135000.0,36.94805505930991,5.952209833193016,Working,Higher education,Married,House / apartment,Drivers,0
5125172,0,1,1,0,0,0,0,0,2,4,157500.0,41.13157696598835,1.1992032690609664,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125175,0,0,1,1,1,0,0,2,4,0,157500.0,27.264077975591558,2.702314215897657,State servant,Higher education,Married,House / apartment,Core staff,0
5125177,0,0,1,0,0,0,0,2,4,6,90000.0,47.59577540948822,3.1157381739529217,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5125181,0,1,1,0,1,1,0,0,2,29,112500.0,31.729604303989813,0.19986721151016104,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5125184,1,0,1,0,1,0,0,1,2,8,225000.0,42.16650581463001,10.617603373101433,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
5125186,0,0,1,1,1,0,0,0,2,15,139500.0,57.542591565877466,2.450426771254714,State servant,Higher education,Married,House / apartment,Other,0
5125190,1,0,1,1,0,0,0,0,2,56,112500.0,47.97634448345962,11.367789893016283,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5125196,0,0,1,0,0,0,0,0,1,2,202500.0,50.91411870195829,19.953866266932245,Working,Incomplete higher,Single / not married,House / apartment,Core staff,0
5125209,1,0,0,0,0,0,0,0,1,24,135000.0,26.040233543467696,2.1985393266117716,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
5125212,0,0,1,0,0,0,1,0,1,51,135000.0,63.45373279396565,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125214,1,0,1,1,1,1,0,0,2,29,675000.0,48.60880100207396,3.0363388707502548,Commercial associate,Higher education,Married,House / apartment,Managers,0
5125220,0,0,1,1,1,0,0,1,2,30,90000.0,49.95585124951231,16.619095532420243,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5125225,0,0,1,0,0,0,0,2,4,40,157500.0,37.6900278582038,0.19986721151016104,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
5125238,0,1,1,0,0,0,0,0,2,10,166500.0,43.66414094745272,2.702314215897657,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125239,0,0,1,1,1,0,0,1,3,30,157500.0,42.10079604646228,9.70314243276727,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5125242,0,0,1,0,0,0,0,0,2,12,180000.0,64.49413745662129,0.45175465615310373,Commercial associate,Higher education,Married,House / apartment,Private service staff,0
5125244,1,0,1,1,0,1,0,1,2,34,225000.0,35.477798996557084,4.038412835308049,Working,Higher education,Single / not married,With parents,Laborers,0
5125251,1,1,0,0,0,0,0,1,3,15,337500.0,35.028782247410966,9.785279642976926,State servant,Higher education,Married,House / apartment,Other,0
5125257,1,1,1,0,0,0,0,0,2,18,225000.0,41.93652162604297,4.533974003572968,Working,Higher education,Married,Rented apartment,High skill tech staff,1
5125261,1,0,1,1,1,0,0,0,2,52,157500.0,42.22673976878375,3.2854884083862093,Commercial associate,Higher education,Married,House / apartment,Other,0
5125264,0,0,1,0,0,0,0,0,2,43,103500.0,24.882098879511556,5.952209833193016,Commercial associate,Higher education,Civil marriage,With parents,Other,0
5125269,1,1,1,0,0,0,0,0,1,43,157500.0,31.313442438927563,1.0376667556486443,Commercial associate,Incomplete higher,Single / not married,House / apartment,Other,0
5125270,1,0,0,0,0,1,0,1,3,24,360000.0,34.53869689316002,2.869326543323956,Working,Lower secondary,Married,House / apartment,Laborers,0
5125275,0,0,1,0,0,1,0,1,3,20,90000.0,44.573126073772904,10.113828483815547,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5125286,0,0,0,0,0,0,0,1,2,60,202500.0,38.163685770412805,0.36687953893646,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5125293,0,1,0,0,0,0,0,0,1,16,126000.0,46.1939670219101,4.533974003572968,Working,Secondary / secondary special,Separated,House / apartment,Core staff,0
5125297,0,0,1,0,0,0,1,0,2,5,148500.0,57.07440946768243,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125306,1,0,1,0,0,0,0,0,1,25,180000.0,27.480372629143652,2.951463753533611,Commercial associate,Secondary / secondary special,Single / not married,With parents,Managers,0
5125308,1,0,1,0,0,0,0,3,5,10,157500.0,38.426524843083705,7.87148264509196,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125317,1,1,0,0,0,0,0,0,2,1,292500.0,57.151070863878104,7.452582873022718,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5125326,0,1,0,0,1,0,0,0,2,6,135000.0,27.42835239601087,1.0376667556486443,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,0
5125328,1,1,1,0,0,0,0,2,4,41,337500.0,35.52981922968986,10.869490817744374,State servant,Secondary / secondary special,Married,Office apartment,Laborers,0
5125338,0,1,1,0,0,0,0,0,2,30,157500.0,47.341150057838284,14.450673182885343,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5125342,0,0,1,0,0,0,1,0,1,7,247500.0,61.14293928006735,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125348,0,0,1,0,0,0,0,0,1,12,157500.0,22.086695825376292,0.45175465615310373,Working,Incomplete higher,Single / not married,House / apartment,Core staff,0
5125350,0,0,1,0,0,0,0,0,1,56,180000.0,35.60648062588554,1.8699904857731506,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
5125356,1,1,0,0,0,0,0,0,2,25,135000.0,33.46269943941354,0.533891866362759,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5125372,0,0,1,0,0,0,1,0,1,54,202500.0,59.880764149845646,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5125384,0,0,1,0,0,0,1,0,2,56,360000.0,60.592619971662664,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5125387,0,0,1,1,1,0,0,0,1,9,135000.0,27.55977193234632,8.284906603147224,State servant,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
5125393,1,1,0,0,0,0,0,0,2,41,292500.0,49.59718543159681,1.952127695982806,Working,Higher education,Married,House / apartment,Managers,0
5125397,1,1,0,0,0,0,0,0,2,23,112500.0,27.55977193234632,2.2834144438284154,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125402,0,0,1,0,0,1,0,1,2,9,81000.0,25.52276911914687,3.5346379460221633,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,1
5125410,1,0,1,0,0,0,0,0,2,15,135000.0,41.68737208840702,8.20003148593058,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125412,0,0,0,0,0,0,0,1,3,40,157500.0,31.20666406565501,4.618849120789612,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,1
5125413,1,1,1,1,1,0,0,2,4,60,130500.0,31.888402910395147,7.953619855301614,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5125422,0,0,1,0,0,0,0,0,2,16,247500.0,41.3807265036243,1.5332279239135642,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5125425,0,1,1,0,0,1,0,1,3,23,189000.0,44.74835212222017,2.3655516540380708,Working,Lower secondary,Married,House / apartment,Core staff,0
5125429,0,0,1,0,0,0,0,0,1,29,315000.0,60.294188107900915,35.45315783349418,Working,Higher education,Separated,House / apartment,Core staff,0
5125431,1,1,0,0,0,0,0,0,2,18,162000.0,35.943243187745125,2.869326543323956,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125437,1,1,1,1,1,1,0,1,3,56,810000.0,50.28166218334394,12.20011362314079,Commercial associate,Higher education,Married,House / apartment,Other,1
5125447,0,0,1,0,1,1,0,0,1,39,337500.0,45.42187724593934,1.1992032690609664,Commercial associate,Higher education,Single / not married,House / apartment,Managers,0
5125457,1,1,0,1,0,0,0,1,3,24,135000.0,30.38255405655147,4.366961676146669,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5125460,0,0,0,0,0,1,0,1,3,22,112500.0,29.714504746846274,0.7857793110057016,Working,Higher education,Married,House / apartment,Core staff,0
5125462,1,0,1,0,0,0,0,1,3,14,112500.0,50.36106148654661,14.113910621025756,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125471,1,1,1,0,0,0,0,1,3,16,450000.0,47.740884480858604,4.785861448215911,Commercial associate,Higher education,Married,House / apartment,Other,0
5125474,0,1,1,0,1,0,0,0,2,23,207000.0,35.9487190017591,8.534056140783179,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
5125476,0,0,1,0,0,0,1,0,2,18,202500.0,56.567896671389555,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125481,1,0,1,1,1,0,0,0,2,12,180000.0,49.975016598561226,4.366961676146669,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125482,0,0,1,0,0,0,1,0,2,23,58500.0,56.5569450433616,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5125487,1,1,0,0,0,0,0,1,3,46,135000.0,34.995927363327105,2.951463753533611,Working,Higher education,Married,House / apartment,Laborers,0
5125495,1,1,1,0,1,0,0,0,2,16,315000.0,43.73806443664141,6.617521235891223,Working,Incomplete higher,Married,House / apartment,Managers,0
5125500,1,1,0,0,1,0,0,0,2,5,112500.0,36.8549662210723,1.7851153685565069,Commercial associate,Higher education,Married,With parents,Core staff,0
5125501,0,0,1,0,0,0,1,0,2,21,121500.0,57.25237342313668,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125508,1,0,1,0,1,0,0,1,3,54,202500.0,40.93718556849217,0.28474232872680477,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,1
5125523,1,0,0,1,1,0,0,2,4,6,171000.0,37.96108065189566,15.534884357652793,Working,Secondary / secondary special,Married,Municipal apartment,Core staff,0
5125530,0,1,0,0,0,0,1,0,2,27,58500.0,64.00405210237034,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5125533,0,0,0,1,0,0,0,0,2,16,49500.0,50.88947753889539,0.533891866362759,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5125535,1,1,1,1,0,0,0,0,2,19,225000.0,52.39806429974606,3.5346379460221633,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5125536,1,0,0,1,1,0,0,1,3,56,180000.0,39.718816950382276,11.534802220442582,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
5125539,1,0,0,1,1,0,0,0,2,28,180000.0,36.917938082233036,6.617521235891223,Working,Higher education,Married,With parents,High skill tech staff,0
5125543,1,1,0,1,0,0,0,0,2,44,427500.0,45.69840585364518,4.284824465937015,Working,Higher education,Married,House / apartment,Managers,0
5125548,0,0,1,0,1,0,0,0,2,3,225000.0,25.785608191817765,4.366961676146669,Commercial associate,Higher education,Married,House / apartment,Managers,1
5125553,0,0,0,1,0,0,0,0,1,48,94500.0,42.90847861352389,1.7029781583468517,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5125559,1,1,0,1,0,0,0,0,2,51,225000.0,26.861605645564246,7.704470317665661,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
