DrawNumber,DrawDate,Ball1,Ball2,Ball3,Ball4,Ball5,LuckyStar1,LuckyStar2,UKMillionaireMaker,BallSet,DrawMachine,Match_5_and_2_Stars_roll,Match_5_and_2_Stars_UKWinners,Match_5_and_2_Stars_PrizePerWinner,Match_5_and_2_Stars_UKPrizeFund,Match_5_and_2_Stars_TotalWinners,Match_5_and_1_Star_UKWinners,Match_5_and_1_Star_PrizePerWinner,Match_5_and_1_Star_UKPrizeFund,Match_5_and_1_Star_TotalWinners,Match_5_UKWinners,Match_5_PrizePerWinner,Match_5_UKPrizeFund,Match_5_TotalWinners,Match_4_and_2_Stars_UKWinners,Match_4_and_2_Stars_PrizePerWinner,Match_4_and_2_Stars_UKPrizeFund,Match_4_and_2_Stars_TotalWinners,Match_4_and_1_Star_UKWinners,Match_4_and_1_Star_PrizePerWinner,Match_4_and_1_Star_UKPrizeFund,Match_4_and_1_Star_TotalWinners,Match_3_and_2_Stars_UKWinners,Match_3_and_2_Stars_PrizePerWinner,Match_3_and_2_Stars_UKPrizeFund,Match_3_and_2_Stars_TotalWinners,Match_4_UKWinners,Match_4_PrizePerWinner,Match_4_UKPrizeFund,Match_4_TotalWinners,Match_2_and_2_Stars_UKWinners,Match_2_and_2_Stars_PrizePerWinner,Match_2_and_2_Stars_UKPrizeFund,Match_2_and_2_Stars_TotalWinners,Match_3_and_1_Star_UKWinners,Match_3_and_1_Star_PrizePerWinner,Match_3_and_1_Star_UKPrizeFund,Match_3_and_1_Star_TotalWinners,Match_3_UKWinners,Match_3_PrizePerWinner,Match_3_UKPrizeFund,Match_3_TotalWinners,Match_1_and_2_Stars_UKWinners,Match_1_and_2_Stars_PrizePerWinner,Match_1_and_2_Stars_UKPrizeFund,Match_1_and_2_Stars_TotalWinners,Match_2_and_1_Star_UKWinners,Match_2_and_1_Star_PrizePerWinner,Match_2_and_1_Star_UKPrizeFund,Match_2_and_1_Star_TotalWinners,Match_2_UKWinners,Match_2_PrizePerWinner,Match_2_UKPrizeFund,Match_2_TotalWinners,Totals_UKWinners,Totals_UKPrizeFund,Totals_TotalWinners,JackpotWinner_country,TicketPrice
291,04-09-2009,20,39,6,9,38,9,3,[],E1,Machine 1,1,0,24942782.0,0.0,0,1,349732.7,349732.7,6,1,99248.4,99248.4,6,25,3375.7,84392.5,126,319,161.7,51582.3,1753,981,49.6,48657.6,5710,429,81.0,34749.0,2448,14001,15.6,218415.6,79865,13805,18.0,248490.0,80281,20518,11.4,233905.2,116274,71725,7.1,509247.5,398093,195016,5.9,1150594.4,1135417,,,,,316821,3029015.2,1819979,,1.5
290,28-08-2009,37,41,49,36,8,7,5,[],E1,Machine 1,1,0,13219500.0,0.0,0,3,263795.7,791387.1,8,3,11977.5,35932.5,5,12,5859.9,70318.8,73,232,267.2,61990.4,1067,845,63.3,53488.5,4504,338,128.6,43466.8,1552,13307,16.6,220896.2,75315,11128,25.6,284876.8,56610,16007,17.1,273719.7,78059,78861,6.0,473166.0,477373,172083,7.6,1307830.8,898915,,,,,292819,3617073.6,1593481,,1.5
289,21-08-2009,16,42,31,7,4,5,3,[],E1,Machine 1,0,0,32731271.0,0.0,2,1,273165.9,273165.9,10,8,45600.0,364800.0,17,50,2796.5,139825.0,198,603,134.5,81103.5,2743,1886,37.1,69970.6,9932,769,71.1,54675.9,3630,26354,11.6,305706.4,139151,23393,17.0,397681.0,110550,34446,11.2,385795.2,154606,134225,5.0,671125.0,732551,331523,5.6,1856528.8,1568188,,,,,553258,4600377.3,2721578,"['Belgium', 'France']",1.5
288,14-08-2009,30,5,8,49,24,9,3,[],E1,Machine 1,1,0,49372566.0,0.0,0,0,234700.0,0.0,10,2,51234.3,102468.6,13,27,3716.7,100350.9,128,378,164.1,62029.8,1932,1300,54.9,71370.0,5771,596,72.2,43031.2,3072,17880,16.9,302172.0,82460,18082,18.7,338133.4,86143,27772,11.2,311046.4,133076,94491,7.3,689784.3,438337,264991,6.0,1589946.0,1255434,,,,,425519,3610332.6,2006376,,1.5
287,07-08-2009,22,10,31,24,20,7,2,[],E1,Machine 1,1,0,35727239.0,0.0,0,1,277740.0,277740.0,8,5,48503.4,242517.0,13,35,3106.1,108713.5,145,462,125.1,57796.2,2399,1359,45.0,61155.0,6659,673,60.3,40581.9,3484,18328,14.5,265756.0,90837,17711,16.3,288689.3,93580,25341,10.4,263546.4,135200,91213,6.5,592884.5,459982,234025,5.8,1357345.0,1231697,,,,,389153,3556724.8,2024004,,1.5
286,31-07-2009,26,9,20,21,5,6,3,[],E1,Machine 1,1,0,23957846.0,0.0,0,1,165198.7,165198.7,12,0,43200.0,0.0,13,28,2890.8,80942.4,139,383,128.9,49368.7,2078,1115,42.4,47276.0,6307,531,59.0,31329.0,3177,15448,13.3,205458.4,88143,15527,15.5,240668.5,87731,23536,9.3,218884.8,134915,76096,6.3,479404.8,429221,211979,5.2,1102290.8,1213269,,,,,344644,2620822.1,1965005,,1.5
285,24-07-2009,15,47,35,25,14,9,5,[],E1,Machine 1,1,0,13008000.0,0.0,0,3,286508.5,859525.5,7,3,47428.7,142286.1,12,23,3359.7,77273.1,121,269,176.7,47532.3,1533,1037,40.3,41791.1,6718,368,102.4,37683.2,1852,13735,15.0,206025.0,79356,12736,17.3,220332.8,79630,18040,13.3,239932.0,95561,72526,6.4,464166.4,424698,182070,6.4,1165248.0,1016110,,,,,300810,3501795.5,1705598,,1.5
284,17-07-2009,17,50,8,2,32,3,7,[],E1,Machine 1,0,0,49802092.0,0.0,1,1,257824.0,257824.0,9,3,50654.5,151963.5,13,35,2294.4,80304.0,205,381,155.1,59093.1,2021,1526,36.3,55393.8,8621,559,69.9,39074.1,3139,22078,11.3,249481.4,121749,16834,18.3,308062.2,87074,25782,10.8,278445.6,135395,121168,4.8,581606.4,646515,249980,6.0,1499880.0,1250408,,,,,438347,3561128.1,2255150,['Portugal'],1.5
283,10-07-2009,42,20,6,16,46,1,6,[],E1,Machine 1,1,0,36399342.0,0.0,0,1,244958.2,244958.2,9,1,48125.9,48125.9,13,21,4099.8,86095.8,109,329,190.0,62510.0,1568,1130,49.8,56274.0,5975,492,87.9,43246.8,2372,14757,16.6,244966.2,78571,13836,20.6,285021.6,73509,21252,12.9,274150.8,108482,77822,7.3,568100.6,410832,198753,6.9,1371395.7,1034744,,,,,328394,3284845.6,1716184,,1.5
282,03-07-2009,29,47,46,34,21,6,8,[],E1,Machine 1,1,0,24056336.0,0.0,0,1,531733.1,531733.1,4,3,67065.4,201196.2,9,16,5132.5,82120.0,84,220,236.9,52118.0,1213,781,70.5,55060.5,4073,317,114.9,36423.3,1750,11642,20.6,239825.2,61345,11846,23.5,278381.0,62187,17755,14.3,253896.5,94256,61892,8.6,532271.2,336125,173074,7.4,1280747.6,923233,,,,,277547,3543772.6,1484279,,1.5
281,26-06-2009,21,6,11,39,30,8,2,[],E1,Machine 1,1,0,12787500.0,0.0,0,0,192200.0,0.0,10,1,30309.4,30309.4,18,28,2214.1,61994.8,176,438,123.9,54268.2,2096,1309,39.0,51051.0,6660,661,56.3,37214.3,3226,15955,13.0,207415.0,87912,14748,17.1,252190.8,77160,24089,9.5,228845.5,127888,77056,5.9,454630.4,442275,194663,6.0,1167978.0,1031709,,,,,328948,2545897.4,1779130,,1.5
280,19-06-2009,20,17,16,4,29,7,5,[],E1,Machine 1,0,0,12853500.0,0.0,1,1,291549.8,291549.8,7,4,96526.6,386106.4,6,31,2154.6,66792.6,192,346,128.9,44599.4,2138,1213,35.6,43182.8,7745,534,65.7,35083.8,2938,16570,11.6,192212.0,103984,15268,15.6,238180.8,89846,21347,10.7,228412.9,121135,83915,5.2,436358.0,529590,207678,5.5,1142229.0,1192892,,,,,346907,3104707.5,2050474,['Portugal'],1.5
279,12-06-2009,50,14,6,16,34,6,4,[],E1,Machine 1,0,1,24951269.4,24951269.4,2,1,248468.2,248468.2,10,2,88139.0,176278.0,8,26,2596.1,67498.6,194,314,169.6,53254.4,1979,1180,43.2,50976.0,7767,445,82.0,36490.0,2865,18375,13.8,253575.0,106785,15331,19.0,291289.0,89827,22687,11.7,265437.9,134858,100057,6.2,620353.4,543229,239224,6.0,1435344.0,1321273,,,,,397643,28450233.9,2208797,"['Ireland', 'UK']",1.5
278,05-06-2009,35,19,40,26,11,2,5,[],E1,Machine 1,1,0,37574774.0,0.0,0,1,274036.1,274036.1,8,2,47856.6,95713.2,13,25,2645.1,66127.5,168,347,150.8,52327.6,1964,1253,39.1,48992.3,7576,488,80.5,39284.0,2574,17455,11.9,207714.5,108772,15367,17.3,265849.1,86886,21630,12.0,259560.0,115156,92174,5.2,479304.8,569222,222158,5.6,1244084.8,1268831,,,,,370900,3032993.9,2161170,,1.5
277,29-05-2009,30,47,2,37,5,6,3,[],E1,Machine 1,1,0,24953014.0,0.0,0,1,539516.4,539516.4,4,1,47109.5,47109.5,13,24,4915.1,117962.4,89,237,250.1,59273.7,1166,794,70.4,55897.6,4138,375,103.5,38812.5,1971,12317,18.9,232791.3,67874,11758,24.8,291598.4,59793,18519,14.6,270377.4,93500,67137,7.4,496813.8,396924,179193,7.0,1254351.0,989169,,,,,290356,3404504.0,1614641,,1.5
276,22-05-2009,43,4,14,33,13,6,1,[],E1,Machine 1,1,0,13254000.0,0.0,0,1,272536.4,272536.4,7,1,60154.4,60154.4,9,17,3195.9,54330.3,121,219,161.8,35434.2,1593,785,49.1,38543.5,5245,342,68.5,23427.0,2633,12035,15.6,187746.0,72468,11044,17.6,194374.4,74341,18192,9.6,174643.2,125437,65871,6.8,447922.8,379735,167434,6.1,1021347.4,1008571,,,,,275941,2510459.6,1670160,,1.5
275,15-05-2009,19,8,42,18,20,5,9,[],E1,Machine 1,0,0,13402500.0,0.0,1,2,550363.8,1100727.6,4,2,89248.1,178496.2,7,14,4648.3,65076.2,96,298,201.0,59898.0,1480,922,55.2,50894.4,5383,431,95.0,40945.0,2190,14024,15.9,222981.6,81928,13520,20.0,270400.0,75575,20341,12.6,256296.6,110535,75194,6.6,496280.4,450724,196730,6.3,1239399.0,1128051,,,,,321478,3981395.0,1855974,['France'],1.5
274,08-05-2009,4,29,23,31,24,9,8,[],E1,Machine 1,0,0,113229891.0,0.0,1,1,244317.6,244317.6,17,6,47146.7,282880.2,25,68,4431.0,301308.0,190,1070,177.4,189818.0,3163,2982,68.0,202776.0,8251,1653,78.8,130256.4,4985,41769,20.3,847910.7,121508,47631,19.7,938330.7,144895,73877,11.3,834810.1,232898,219947,8.6,1891544.2,656639,685146,6.1,4179390.6,2177349,,,,,1074150,10043342.5,3349921,['Spain'],1.5
273,01-05-2009,38,47,31,19,5,3,5,[],E1,Machine 1,1,0,88364737.0,0.0,0,5,211152.2,1055761.0,16,8,36874.8,294998.4,26,69,3141.3,216749.7,218,835,162.0,135270.0,2818,2944,44.0,129536.0,10368,1196,89.3,106802.8,3578,39763,12.7,504990.1,158085,35760,19.4,693744.0,119527,49802,13.3,662366.6,160853,202706,5.2,1054071.2,871306,498499,6.1,3040843.9,1782805,,,,,831587,7895133.7,3109600,,1.5
272,24-04-2009,21,4,24,14,41,5,8,[],E1,Machine 1,1,0,69762491.0,0.0,0,3,207334.1,622002.3,13,1,63741.2,63741.2,12,29,2589.3,75089.7,211,508,124.9,63449.2,2915,1725,37.9,65377.5,9604,810,63.8,51678.0,3996,25437,12.2,310331.4,130798,23581,15.4,363147.4,120590,35554,10.0,355540.0,171144,133846,5.5,736153.0,661753,334234,5.4,1804863.6,1603214,,,,,555728,4511373.3,2704250,,1.5
271,17-04-2009,7,4,21,44,47,1,5,[],E1,Machine 1,1,0,51694404.0,0.0,0,1,273913.8,273913.8,9,3,36820.5,110461.5,19,28,3028.5,84798.0,165,460,158.6,72956.0,2100,1358,49.0,66542.0,6793,850,64.2,54570.0,3630,18762,14.9,279553.8,98178,20085,17.5,351487.5,96575,31914,10.6,338288.4,146369,95124,6.6,627818.4,509638,277704,5.6,1555142.4,1405439,,,,,446289,3815531.8,2268915,,1.5
270,10-04-2009,37,14,9,46,16,2,4,[],E1,Machine 1,1,0,38126495.0,0.0,0,1,753913.2,753913.2,3,5,80230.6,401153.0,8,19,4494.7,85399.3,102,287,215.6,61877.2,1417,974,61.0,59414.0,5004,472,107.5,50740.0,1989,14472,16.9,244576.8,79351,13879,21.8,302562.2,71439,21024,13.7,288028.8,104512,78483,7.0,549381.0,436641,209156,6.7,1401345.2,1090213,,,,,338772,4198390.7,1790679,,1.5
269,03-04-2009,46,24,32,20,2,1,9,[],E1,Machine 1,1,0,25879558.0,0.0,0,0,639700.0,0.0,3,1,77807.4,77807.4,7,15,4228.6,63429.0,92,239,200.1,47823.9,1296,811,57.0,46227.0,4546,372,77.8,28941.6,2333,12060,16.3,196578.0,69790,11027,22.4,247004.8,58977,18014,11.7,210763.8,103879,66247,6.5,430605.5,397045,162457,7.1,1153444.7,874119,,,,,271243,2502625.7,1512087,,1.5
268,27-03-2009,25,42,36,33,38,6,7,[],E1,Machine 1,1,0,14082000.0,0.0,0,0,444600.0,0.0,4,2,50475.5,100951.0,10,13,3795.1,49336.3,95,233,185.6,43244.8,1295,720,65.4,47088.0,3674,353,86.9,30675.7,1935,10124,19.6,198430.4,53877,10515,19.5,205042.5,62647,15268,12.2,186269.6,91862,54935,8.1,444973.5,299610,158432,6.1,966435.2,945576,,,,,250595,2272447.0,1460585,,1.5
267,20-03-2009,31,12,35,23,16,4,6,[],E1,Machine 1,0,0,14023690.0,0.0,2,0,124700.0,0.0,15,2,29510.0,59020.0,18,23,1925.9,44295.7,197,341,127.1,43341.1,1990,1127,37.2,41924.4,6799,464,59.8,27747.2,2960,15081,12.3,185496.3,90020,13423,16.3,218794.9,78685,20711,9.7,200896.7,122493,75611,5.6,423421.6,455110,188542,5.5,1036981.0,1093482,,,,,315325,2281918.9,1851771,['Spain'],1.5
266,13-03-2009,36,42,26,12,24,1,4,[],E1,Machine 1,1,0,14858473.0,0.0,0,1,170194.6,170194.6,14,6,27047.1,162282.6,25,15,3285.6,49284.0,147,336,133.8,44956.8,2405,874,62.0,54188.0,5189,626,52.0,32552.0,4332,12397,19.2,238022.4,73712,13987,18.7,261556.9,87532,21703,10.4,225711.2,144465,64349,8.2,527661.8,394979,189850,6.4,1215040.0,1198984,,,,,304144,2981450.3,1911784,,1.5
265,06-03-2009,13,35,25,17,19,5,6,[],E1,Machine 1,0,0,45060000.0,0.0,2,4,198425.4,793701.6,22,5,38713.0,193565.0,32,58,3277.2,190077.6,270,896,134.8,120780.8,4375,2705,46.1,124700.5,12788,1334,70.0,93380.0,5898,37720,14.8,558256.0,174338,40029,15.1,604437.9,198786,58504,10.2,596740.8,269960,196379,6.7,1315739.3,882737,573357,5.1,2924120.7,2744815,,,,,910991,7515500.2,4294023,"['Austria', 'France']",1.5
264,27-02-2009,9,44,5,37,45,9,6,[],E1,Machine 1,1,0,38191683.0,0.0,0,2,399943.8,799887.6,6,2,85123.1,170246.2,8,19,4462.5,84787.5,109,326,214.3,69861.8,1513,978,65.6,64156.8,4936,550,96.4,53020.0,2354,14846,18.7,277620.2,76172,14726,22.4,329862.4,73760,22933,13.4,307302.2,113332,78373,7.9,619146.7,411656,219350,6.8,1491580.0,1143451,,,,,352105,4267471.4,1827297,,1.5
263,20-02-2009,13,48,9,12,14,1,2,[],E1,Machine 1,1,0,25094625.0,0.0,0,0,642600.0,0.0,3,1,136776.5,136776.5,4,26,3907.9,101605.4,100,269,176.9,47586.1,1472,876,54.7,47917.2,4759,424,77.7,32944.8,2346,11810,17.6,207856.0,64822,12593,18.1,227933.3,73297,19708,10.4,204963.2,116729,61172,7.9,483258.8,329241,189526,5.5,1042393.0,1118869,,,,,296405,2533234.3,1711642,,1.5
262,13-02-2009,33,36,40,22,42,1,2,[],E1,Machine 1,1,0,13461000.0,0.0,0,0,672200.0,0.0,3,0,44000.0,0.0,13,0,5678.0,0.0,72,229,154.3,35334.7,1766,633,63.0,39879.0,4326,371,67.4,25005.4,2827,9165,20.1,184216.5,59617,10277,16.8,172653.6,82367,15697,10.4,163248.8,123082,50420,8.5,428570.0,320721,148572,5.9,876574.8,1091568,,,,,235364,1925482.8,1686362,,1.5
261,06-02-2009,36,30,20,40,10,3,5,[],E1,Machine 1,0,0,6563250.0,0.0,2,9,70522.6,634703.4,28,11,16481.4,181295.4,34,68,464.8,31606.4,861,938,26.3,24669.4,10139,1087,35.9,39023.3,7417,1365,13.1,17881.5,14167,13509,12.5,168862.5,93351,12990,17.3,224727.0,78291,17932,12.0,215184.0,103921,69729,5.4,376536.6,494880,167480,6.4,1071872.0,999508,,,,,285118,2986361.5,1802599,"['Portugal', 'Spain']",1.5
260,30-01-2009,4,34,35,46,29,5,8,[],E1,Machine 1,0,0,25509888.0,0.0,1,0,1011400.0,0.0,2,2,63787.2,127574.4,9,23,5541.3,127449.9,74,308,236.8,72934.4,1154,1119,56.7,63447.3,4821,443,114.9,50900.7,1665,15150,14.7,222705.0,81443,13340,23.6,314824.0,58860,19423,15.3,297171.9,83725,81111,5.8,470443.8,471351,191418,6.7,1282500.6,965639,,,,,322337,3029952.0,1668744,['France'],1.5
259,23-01-2009,36,49,33,40,32,2,8,[],E1,Machine 1,1,0,14193000.0,0.0,0,1,454839.0,454839.0,4,0,0.0,0.0,4,16,4852.4,77638.4,76,183,251.3,45987.9,978,680,60.0,40800.0,4096,274,115.5,31647.0,1490,10632,15.6,165859.2,68987,8970,24.7,221559.0,50594,13465,14.8,199282.0,78046,63413,6.0,380478.0,411504,137224,7.2,988012.8,814694,,,,,234858,2606103.3,1430473,,1.5
258,16-01-2009,50,22,17,3,49,3,6,[],E1,Machine 1,0,0,13554000.0,0.0,1,1,311877.5,311877.5,6,1,75862.1,75862.1,7,21,2809.7,59003.7,135,279,137.1,38250.9,1844,917,43.6,39981.2,5798,383,64.0,24512.0,2764,12720,13.4,170448.0,82425,12098,16.2,195987.6,79329,18158,10.1,183395.8,117063,68554,6.1,418179.4,415396,177546,5.3,940993.8,1128557,,,,,290678,2458492.0,1833325,['Spain'],1.5
257,09-01-2009,22,7,15,28,48,4,1,[],E1,Machine 1,0,0,50993587.0,0.0,1,1,192230.0,192230.0,13,2,50655.2,101310.4,14,33,3165.9,104474.7,160,469,140.8,66035.2,2398,1343,55.3,74267.9,6104,767,59.5,45636.5,3972,19140,17.5,334950.0,84875,20988,16.8,352598.4,102092,33961,9.1,309045.1,173783,98645,7.7,759566.5,441390,296199,5.7,1688334.3,1407385,,,,,471548,4028449.0,2222187,['Spain'],1.5
256,02-01-2009,48,30,29,37,36,1,6,[],E1,Machine 1,1,0,38731512.0,0.0,0,2,432608.4,865216.8,5,0,153400.0,0.0,4,17,4818.1,81907.7,91,224,261.9,58665.6,1116,743,76.8,57062.4,3806,382,123.2,47062.4,1660,12030,20.2,243006.0,63457,11081,26.7,295862.7,55829,16967,15.8,268078.6,86517,68757,7.6,522553.2,384756,169235,7.9,1336956.5,880120,,,,,279438,3776371.9,1477361,,1.5
255,26-12-2008,44,26,2,1,50,1,7,[],E1,Machine 1,1,0,25725186.0,0.0,0,0,501600.0,0.0,3,0,85400.0,0.0,5,16,2773.0,44368.0,110,231,129.2,29845.2,1573,674,47.2,31812.8,4302,341,69.9,23835.9,2034,10220,14.0,143080.0,63655,10087,15.2,153322.4,68125,14702,10.0,147020.0,94736,52745,6.3,332293.5,321976,145987,5.1,744533.7,950205,,,,,235003,1650111.5,1506724,,1.5
254,19-12-2008,29,50,46,28,40,5,7,[],E1,Machine 1,1,0,14019000.0,0.0,0,0,216800.0,0.0,8,1,164066.4,164066.4,3,20,3624.4,72488.0,97,178,224.9,40032.2,1042,740,49.2,36408.0,4757,294,103.7,30487.8,1581,12505,12.4,155062.0,82563,9662,20.8,200969.6,57220,14180,13.8,195684.0,79444,71447,4.9,350090.3,480511,153065,6.0,918390.0,934460,,,,,262092,2163678.3,1641686,,1.5
253,12-12-2008,2,19,42,28,49,7,2,[],E1,Machine 1,0,0,6723750.0,0.0,2,1,494165.0,494165.0,4,4,62327.1,249308.4,9,24,2946.1,70706.4,136,220,190.7,41954.0,1400,928,49.3,45750.4,5414,320,91.7,29344.0,2038,13221,15.2,200959.2,77081,11137,20.9,232763.3,65114,15922,13.9,221315.8,90171,69123,6.6,456211.8,403578,166333,6.5,1081164.5,976491,,,,,277233,3123642.8,1621438,['Belgium'],1.5
252,05-12-2008,35,8,21,45,4,5,8,[],E1,Machine 1,0,0,12993000.0,0.0,1,1,102331.4,102331.4,18,0,43500.0,0.0,12,23,1876.2,43152.6,199,338,119.3,40323.4,2086,999,36.9,36863.1,6728,438,67.6,29608.8,2577,13559,11.7,158640.3,92947,12373,15.9,196730.7,79836,17419,11.2,195092.8,104217,67161,5.4,362669.4,460542,168216,5.4,908366.4,1089479,,,,,280527,2073778.9,1838642,['Portugal'],1.5
251,28-11-2008,8,25,11,41,16,4,2,[],E1,Machine 1,0,0,23209583.0,0.0,1,0,257300.0,0.0,8,4,36522.8,146091.2,16,16,3114.9,49838.4,134,304,143.7,43684.8,1936,877,47.5,41657.5,5854,441,63.2,27871.2,3080,12563,14.6,183419.8,83368,13008,16.7,217233.6,84502,18910,10.2,192882.0,128020,64015,7.0,448105.0,399682,181831,5.8,1054619.8,1132326,,,,,291969,2405403.3,1838927,['Austria'],1.5
250,21-11-2008,50,49,21,9,14,8,3,[],E1,Machine 1,1,0,12733500.0,0.0,0,1,212306.6,212306.6,9,3,36149.5,108448.5,15,16,3797.2,60755.2,102,245,157.8,38661.0,1636,760,54.4,41344.0,4741,369,73.5,27121.5,2457,11153,15.9,177332.7,71452,10413,17.9,186392.7,73506,15841,10.8,171082.8,111916,60908,6.9,420265.2,376015,156664,5.8,908651.2,1065834,,,,,256373,2352361.4,1707683,,1.5
249,14-11-2008,14,26,10,8,21,4,3,[],E1,Machine 1,0,0,12916500.0,0.0,1,1,149227.4,149227.4,13,4,28975.1,115900.4,19,29,2354.6,68283.4,167,419,98.8,41397.2,2653,1032,43.4,44788.8,6029,519,51.8,26884.2,3539,12569,15.2,191048.8,75846,15348,13.7,210267.6,96900,21138,8.9,188128.2,137076,60366,7.4,446708.4,355710,195029,5.1,994647.9,1220323,,,,,306454,2477282.3,1898276,['Spain'],1.5
248,07-11-2008,9,1,17,12,18,3,4,[],E1,Machine 1,0,0,12232500.0,0.0,1,1,296197.9,296197.9,7,4,34611.3,138445.2,17,15,3335.5,50032.5,126,355,125.9,44694.5,2224,891,51.4,45797.4,5447,471,53.6,25245.6,3653,11973,16.4,196357.2,74887,13539,15.5,209854.5,92036,19476,9.4,183074.4,138745,61040,7.7,470008.0,364295,186072,5.4,1004788.8,1240259,,,,,293837,2664496.0,1921697,['France'],1.5
247,31-10-2008,34,25,3,41,18,5,2,[],E1,Machine 1,0,0,17036151.5,0.0,2,5,203760.3,1018801.5,12,1,77098.5,77098.5,9,26,2664.6,69279.6,186,300,165.1,49530.0,2001,918,47.6,43696.8,6934,403,91.1,36713.3,2538,14655,13.9,203704.5,104205,12032,20.8,250265.6,80845,18262,14.0,255668.0,110607,82598,5.9,487328.2,561707,187315,6.6,1236279.0,1189941,,,,,316515,3728365.0,2058987,['Portugal'],1.5
246,24-10-2008,45,7,15,16,17,6,9,[],E1,Machine 1,1,0,22430836.0,0.0,0,3,376398.9,1129196.7,6,0,320400.0,0.0,2,15,5651.6,84774.0,81,261,206.2,53818.2,1480,825,66.8,55110.0,4564,397,85.6,33983.2,2493,11778,19.4,228493.2,68979,12176,21.2,258131.2,73296,19923,11.0,219153.0,129746,62135,8.4,521934.0,365083,179610,6.6,1185426.0,1101140,,,,,287123,3770019.5,1746870,,1.5
245,17-10-2008,50,12,10,3,42,1,5,[],E1,Machine 1,1,0,11643000.0,0.0,0,1,433035.5,433035.5,5,0,102400.0,0.0,6,10,3251.0,32510.0,135,267,152.5,40717.5,1918,819,46.5,38083.5,6288,352,87.7,30870.4,2333,11412,15.4,175744.8,83080,12194,16.5,201201.0,90307,17222,11.9,204941.8,115248,60218,7.1,427547.8,412111,172603,5.9,1018357.7,1175802,,,,,275098,2603010.0,1887233,,1.5
244,10-10-2008,15,31,22,4,41,6,1,[],E1,Machine 1,0,0,22911461.0,0.0,1,2,804374.7,1608749.4,3,0,62200.0,0.0,11,17,3821.4,64963.8,128,256,186.7,47795.2,1746,897,61.7,55344.9,5277,427,75.2,32110.4,3033,12059,19.4,233944.6,73884,11762,22.5,264645.0,73910,19900,11.9,236810.0,128031,65337,8.3,542297.1,393343,173787,7.3,1268645.1,1059644,,,,,284444,4355305.5,1739011,['Portugal'],1.5
243,03-10-2008,4,38,13,19,23,2,3,[],E1,Machine 1,1,0,11697000.0,0.0,0,1,335845.0,335845.0,7,4,41696.9,166787.6,16,23,4038.4,92883.2,118,491,123.9,60834.9,2563,864,59.8,51667.2,5309,598,68.5,40963.0,3246,12053,19.7,237444.1,70938,16461,16.0,263376.0,100938,22125,11.2,247800.0,133180,58408,9.1,531512.8,349535,205651,5.6,1151645.6,1350285,,,,,316679,3180759.4,2016135,,1.5
242,26-09-2008,31,29,33,14,37,2,1,[],E1,Machine 1,0,0,102804000.0,0.0,0,4,7055142.1,28220568.4,15,6,62713.1,376278.6,27,82,4997.8,409819.6,242,1086,212.9,231209.4,3787,3394,77.2,262016.8,10434,1662,93.6,155563.2,6024,47875,23.2,1110700.0,152715,51201,23.1,1182743.1,177732,78540,13.7,1075998.0,276033,256383,9.7,2486915.1,835884,744417,7.4,5508685.8,2582229,,,,,1184650,41020498.0,4045122,,1.5
241,19-09-2008,14,16,19,31,20,9,6,[],E1,Machine 1,1,0,11848500.0,0.0,0,2,249195.5,498391.0,9,0,79500.0,0.0,8,21,4329.6,90921.6,105,302,197.9,59765.8,1531,864,66.6,57542.4,4550,482,84.3,40632.6,2516,11775,20.1,236677.5,66336,13343,21.9,292211.7,70404,21273,12.3,261657.9,115009,60862,8.6,523413.2,354741,182582,7.0,1278074.0,1032730,,,,,291506,3339287.7,1647939,,1.5
240,12-09-2008,23,33,37,19,50,7,3,[],E1,Machine 1,0,0,11902500.0,0.0,1,1,249285.0,249285.0,9,3,57880.6,173641.8,11,28,2628.7,73603.6,173,260,165.4,43004.0,1832,1230,35.3,43419.0,8574,421,77.9,32795.9,2724,16359,11.3,184856.7,117590,12577,18.9,237705.3,81774,18280,11.6,212048.0,122180,84036,5.1,428583.6,588908,172577,6.5,1121750.5,1115806,,,,,305772,2800693.4,2039582,['Spain'],1.5
239,05-09-2008,17,12,39,16,7,3,8,[],E1,Machine 1,0,0,48247118.5,0.0,2,7,363663.2,2545642.4,13,6,78918.9,473513.4,17,52,4336.2,225482.4,221,868,188.6,163704.8,3386,3009,53.8,161884.2,11860,1286,87.5,112525.0,5109,42656,16.1,686761.6,174471,40264,19.3,777095.2,168776,60413,11.6,700790.8,257757,216870,7.2,1561464.0,891660,578340,6.1,3527874.0,2491357,,,,,943771,10936737.8,4004629,"['Portugal', 'Spain']",1.5
238,29-08-2008,2,20,37,25,39,8,5,[],E1,Machine 1,1,0,73535143.0,0.0,0,3,343531.3,1030593.9,10,10,51309.8,513098.0,19,44,4903.8,215767.2,142,530,239.0,126670.0,1942,1816,61.6,111865.6,7531,810,109.1,88371.0,2976,27293,16.6,453063.8,122891,24663,23.7,584513.1,99864,35895,15.3,549193.5,142325,147116,6.6,970965.6,706502,360670,7.0,2524690.0,1576572,,,,,598850,7168791.7,2660774,,1.5
