index,City,Date,Card Type,Exp Type,Gender,Amount
20512,"Hyderabad, India",17-Sep-14,Gold,Bills,F,33659
20513,"Lucknow, India",22-Feb-14,Platinum,Entertainment,F,292598
20514,"Kanpur, India",12-Dec-13,Silver,Bills,M,124601
20515,"Jaipur, India",8-May-15,Platinum,Bills,F,179780
20516,"Pune, India",30-Jan-15,Signature,Entertainment,F,144816
20517,"Hyderabad, India",9-Feb-14,Platinum,Food,M,21537
20518,"Chennai, India",3-Jul-14,Signature,Fuel,F,265539
20519,"Chennai, India",12-Jan-14,Silver,Entertainment,F,276170
20520,"Chennai, India",8-Mar-15,Gold,Bills,F,166408
20521,"Surat, India",6-Jun-14,Signature,Grocery,M,294679
20522,"Chennai, India",17-Mar-14,Gold,Grocery,F,45962
20523,"Kolkata, India",25-Dec-14,Silver,Bills,M,25341
20524,"Lucknow, India",6-Sep-14,Platinum,Fuel,F,191514
20525,"Surat, India",11-Nov-13,Gold,Entertainment,F,147983
20526,"Chennai, India",11-Nov-14,Platinum,Entertainment,F,15099
20527,"Kolkata, India",9-Jan-14,Platinum,Entertainment,M,182550
20528,"Hyderabad, India",14-Sep-14,Platinum,Food,F,67504
20529,"Kolkata, India",19-Jun-14,Signature,Entertainment,M,277288
20530,"Kanpur, India",21-Dec-13,Platinum,Grocery,M,228845
20531,"Hyderabad, India",30-Nov-14,Gold,Grocery,F,199036
20532,"Pune, India",15-Sep-14,Platinum,Food,F,247289
20533,"Hyderabad, India",6-Apr-15,Gold,Grocery,F,139738
20534,"Pune, India",15-Feb-14,Silver,Grocery,F,118121
20535,"Jaipur, India",16-Aug-14,Signature,Food,F,93576
20536,"Hyderabad, India",6-Apr-15,Gold,Food,F,143880
20537,"Hyderabad, India",14-Feb-15,Gold,Fuel,F,211941
20538,"Jaipur, India",18-Feb-15,Signature,Entertainment,M,98540
20539,"Hyderabad, India",1-Mar-15,Signature,Food,F,199564
20540,"Hyderabad, India",28-Oct-14,Platinum,Fuel,M,116365
20541,"Pune, India",3-Jun-14,Platinum,Food,M,42732
20542,"Surat, India",25-Jan-14,Gold,Bills,F,139913
20543,"Kolkata, India",3-Aug-14,Silver,Entertainment,M,192665
20544,"Pune, India",22-Apr-14,Platinum,Food,M,57062
20545,"Chennai, India",3-Oct-14,Silver,Food,M,230301
20546,"Lucknow, India",21-Apr-15,Silver,Grocery,M,73243
20547,"Surat, India",12-Jan-14,Gold,Food,F,196723
20548,"Surat, India",6-Mar-14,Gold,Fuel,M,103342
20549,"Surat, India",12-Oct-14,Gold,Fuel,M,50198
20550,"Kolkata, India",18-Jul-14,Gold,Fuel,M,32845
20551,"Chennai, India",20-Nov-13,Gold,Entertainment,F,80992
20552,"Jaipur, India",10-Jan-15,Signature,Food,F,11147
20553,"Pune, India",20-Jul-14,Gold,Bills,M,163103
20554,"Chennai, India",16-Apr-14,Silver,Grocery,F,292340
20555,"Kolkata, India",11-Jan-15,Platinum,Food,M,206502
20556,"Hyderabad, India",9-Jan-15,Signature,Grocery,F,13564
20557,"Lucknow, India",31-May-14,Silver,Grocery,F,211285
20558,"Kolkata, India",11-Oct-13,Platinum,Bills,M,223239
20559,"Pune, India",20-Apr-15,Platinum,Fuel,F,165584
20560,"Pune, India",12-Dec-14,Gold,Food,M,50332
20561,"Jaipur, India",26-Apr-15,Platinum,Entertainment,F,57151
20562,"Surat, India",24-Jan-14,Gold,Grocery,M,75283
20563,"Hyderabad, India",7-Jan-15,Signature,Bills,M,252296
20564,"Hyderabad, India",2-Jul-14,Signature,Grocery,M,55604
20565,"Surat, India",12-Feb-15,Gold,Entertainment,F,103800
20566,"Kanpur, India",14-Jan-14,Gold,Bills,M,18610
20567,"Kolkata, India",16-Jan-14,Platinum,Grocery,F,64677
20568,"Lucknow, India",26-Oct-13,Gold,Bills,M,166067
20569,"Chennai, India",15-Feb-15,Signature,Food,M,143856
20570,"Pune, India",27-Feb-14,Gold,Grocery,M,72425
20571,"Lucknow, India",27-Sep-14,Gold,Fuel,M,8488
20572,"Kanpur, India",11-Feb-14,Silver,Bills,F,41718
20573,"Pune, India",24-May-14,Silver,Bills,F,249134
20574,"Hyderabad, India",5-Oct-14,Platinum,Entertainment,M,290375
20575,"Hyderabad, India",25-Oct-13,Platinum,Bills,M,109714
20576,"Kanpur, India",13-Feb-15,Signature,Entertainment,M,92627
20577,"Chennai, India",29-Nov-14,Silver,Grocery,F,217458
20578,"Kolkata, India",24-Nov-13,Platinum,Fuel,M,181443
20579,"Pune, India",30-Apr-15,Silver,Entertainment,M,127285
20580,"Hyderabad, India",27-May-14,Platinum,Grocery,F,60225
20581,"Surat, India",17-Jun-14,Silver,Fuel,M,227542
20582,"Pune, India",21-Jan-14,Platinum,Food,F,196832
20583,"Hyderabad, India",4-Jul-14,Platinum,Food,F,208990
20584,"Hyderabad, India",30-Apr-14,Signature,Entertainment,F,235659
20585,"Hyderabad, India",30-Mar-14,Platinum,Food,M,22823
20586,"Surat, India",24-Mar-15,Platinum,Fuel,F,202483
20587,"Kolkata, India",19-May-15,Signature,Food,F,251675
20588,"Jaipur, India",27-Jul-14,Silver,Bills,F,80907
20589,"Chennai, India",17-Nov-13,Platinum,Bills,F,49788
20590,"Kanpur, India",26-Dec-13,Platinum,Food,M,69263
20591,"Pune, India",7-Jun-14,Signature,Entertainment,F,36256
20592,"Kanpur, India",29-Dec-14,Platinum,Grocery,M,258451
20593,"Kanpur, India",25-Jan-15,Silver,Entertainment,F,104145
20594,"Jaipur, India",7-Aug-14,Gold,Entertainment,M,27388
20595,"Jaipur, India",9-Feb-15,Platinum,Grocery,F,218577
20596,"Surat, India",21-Jul-14,Gold,Entertainment,F,82678
20597,"Kolkata, India",30-Jan-14,Platinum,Entertainment,F,291845
20598,"Kanpur, India",6-Oct-14,Signature,Entertainment,F,67264
20599,"Jaipur, India",26-Aug-14,Silver,Bills,M,179079
20600,"Kolkata, India",6-Jan-15,Silver,Food,F,189703
20601,"Kanpur, India",3-Jul-14,Signature,Bills,F,228087
20602,"Hyderabad, India",12-Oct-13,Signature,Entertainment,F,238375
20603,"Chennai, India",14-Aug-14,Gold,Bills,F,127175
20604,"Surat, India",5-Apr-14,Gold,Entertainment,F,263445
20605,"Chennai, India",29-Oct-14,Platinum,Entertainment,M,215424
20606,"Chennai, India",18-Feb-15,Gold,Bills,F,114910
20607,"Lucknow, India",12-Apr-15,Signature,Food,F,248959
20608,"Hyderabad, India",7-Oct-14,Silver,Grocery,M,109260
20609,"Pune, India",14-Mar-14,Signature,Grocery,F,253376
20610,"Chennai, India",13-Dec-13,Gold,Food,M,140533
20611,"Surat, India",19-Nov-13,Platinum,Entertainment,F,284181
20612,"Surat, India",31-Dec-14,Silver,Grocery,M,119707
20613,"Lucknow, India",27-Jan-15,Signature,Food,F,167140
20614,"Surat, India",5-Nov-14,Gold,Entertainment,F,182268
20615,"Jaipur, India",18-Oct-14,Platinum,Food,M,82428
20616,"Kanpur, India",27-Sep-14,Signature,Bills,F,224814
20617,"Kolkata, India",7-Aug-14,Platinum,Entertainment,M,29400
20618,"Lucknow, India",16-Mar-14,Gold,Fuel,M,39047
20619,"Lucknow, India",16-Jan-14,Gold,Grocery,F,23166
20620,"Lucknow, India",22-Nov-14,Signature,Fuel,F,256826
20621,"Jaipur, India",27-Apr-14,Platinum,Fuel,M,248856
20622,"Kanpur, India",17-Aug-14,Silver,Food,F,54329
20623,"Pune, India",13-Mar-14,Gold,Food,F,19916
20624,"Pune, India",5-Oct-13,Silver,Food,F,38978
20625,"Chennai, India",3-Aug-14,Gold,Fuel,M,4790
20626,"Surat, India",6-Feb-14,Silver,Food,M,139179
20627,"Surat, India",22-Jul-14,Platinum,Food,F,292539
20628,"Lucknow, India",17-Nov-13,Gold,Bills,F,118995
20629,"Kanpur, India",13-Dec-13,Platinum,Fuel,M,170995
20630,"Hyderabad, India",8-Jul-14,Platinum,Entertainment,M,180345
20631,"Kolkata, India",31-May-14,Signature,Bills,F,11060
20632,"Surat, India",1-Mar-14,Silver,Bills,M,233989
20633,"Chennai, India",4-Apr-15,Silver,Bills,M,56241
20634,"Kanpur, India",25-Jan-14,Gold,Bills,M,204117
20635,"Surat, India",27-Nov-13,Silver,Fuel,F,187029
20636,"Kanpur, India",12-Feb-15,Gold,Fuel,F,273843
20637,"Lucknow, India",2-Mar-15,Signature,Food,F,34902
20638,"Pune, India",26-Jan-15,Platinum,Food,F,251841
20639,"Kanpur, India",31-May-14,Signature,Grocery,M,264989
20640,"Chennai, India",5-Oct-14,Silver,Bills,M,32958
20641,"Chennai, India",14-Jul-14,Gold,Food,F,133659
20642,"Chennai, India",3-Jan-14,Signature,Entertainment,F,185757
20643,"Hyderabad, India",8-Dec-14,Platinum,Fuel,F,89559
20644,"Pune, India",19-Feb-14,Gold,Bills,M,10530
20645,"Chennai, India",31-Jan-15,Gold,Grocery,M,232224
20646,"Jaipur, India",5-Oct-13,Platinum,Bills,M,246855
20647,"Surat, India",27-Oct-14,Silver,Bills,M,122997
20648,"Lucknow, India",25-Mar-15,Silver,Grocery,F,261681
20649,"Lucknow, India",6-Feb-14,Gold,Entertainment,M,47818
20650,"Lucknow, India",15-Apr-14,Signature,Food,F,231595
20651,"Lucknow, India",18-Jan-15,Gold,Bills,M,217806
20652,"Pune, India",3-Jul-14,Signature,Bills,M,34133
20653,"Lucknow, India",20-Apr-14,Silver,Food,M,265792
20654,"Hyderabad, India",29-Dec-14,Signature,Grocery,F,194647
20655,"Pune, India",12-Oct-13,Platinum,Grocery,F,105371
20656,"Kolkata, India",19-Nov-14,Silver,Entertainment,F,184683
20657,"Pune, India",14-Jan-14,Signature,Fuel,F,287636
20658,"Surat, India",24-Apr-14,Gold,Fuel,M,146860
20659,"Jaipur, India",1-Apr-14,Signature,Bills,F,190198
20660,"Chennai, India",1-May-15,Signature,Entertainment,M,196664
20661,"Hyderabad, India",5-Oct-14,Gold,Food,M,39137
20662,"Kolkata, India",17-Apr-14,Platinum,Grocery,M,32961
20663,"Pune, India",17-Jan-15,Signature,Bills,F,150565
20664,"Kanpur, India",5-Nov-14,Silver,Food,F,197449
20665,"Jaipur, India",11-Dec-14,Silver,Food,F,5624
20666,"Jaipur, India",3-Apr-14,Silver,Entertainment,F,233156
20667,"Kanpur, India",17-Apr-14,Signature,Bills,F,96853
20668,"Lucknow, India",24-Jan-14,Platinum,Bills,F,145712
20669,"Hyderabad, India",8-Nov-14,Platinum,Fuel,M,282631
20670,"Kolkata, India",23-Dec-14,Silver,Entertainment,F,232006
20671,"Kolkata, India",24-Dec-14,Signature,Bills,M,167742
20672,"Pune, India",17-Feb-15,Silver,Bills,M,265189
20673,"Lucknow, India",15-Nov-14,Silver,Food,M,232256
20674,"Lucknow, India",29-Sep-14,Silver,Fuel,M,272774
20675,"Hyderabad, India",22-Feb-14,Silver,Food,M,73143
20676,"Surat, India",1-Feb-14,Signature,Food,M,81675
20677,"Jaipur, India",19-Oct-14,Silver,Grocery,F,63641
20678,"Kolkata, India",18-Dec-13,Platinum,Entertainment,M,138444
20679,"Lucknow, India",24-Sep-14,Gold,Bills,F,243702
20680,"Pune, India",2-Sep-14,Silver,Grocery,F,267127
20681,"Chennai, India",18-Nov-14,Silver,Bills,M,272299
20682,"Surat, India",7-Oct-13,Silver,Food,M,70282
20683,"Jaipur, India",4-May-15,Signature,Entertainment,F,244751
20684,"Lucknow, India",24-Jul-14,Platinum,Entertainment,M,256229
20685,"Hyderabad, India",7-Jan-14,Gold,Entertainment,M,107264
20686,"Hyderabad, India",27-Jun-14,Silver,Bills,F,30766
20687,"Lucknow, India",24-Jun-14,Platinum,Fuel,M,196932
20688,"Lucknow, India",5-Mar-15,Silver,Grocery,F,67305
20689,"Hyderabad, India",1-May-15,Silver,Entertainment,F,4402
20690,"Chennai, India",4-May-14,Signature,Food,M,198249
20691,"Chennai, India",9-Apr-14,Platinum,Bills,F,233001
20692,"Kolkata, India",25-Jun-14,Platinum,Bills,M,279639
20693,"Chennai, India",15-Mar-14,Platinum,Grocery,F,108656
20694,"Pune, India",9-Aug-14,Platinum,Food,M,280821
20695,"Lucknow, India",2-Apr-15,Silver,Bills,M,24298
20696,"Hyderabad, India",17-Jan-15,Silver,Entertainment,F,69073
20697,"Chennai, India",1-Feb-14,Silver,Food,M,260085
20698,"Surat, India",9-Dec-13,Signature,Food,F,223189
20699,"Kolkata, India",25-May-14,Gold,Food,M,136561
20700,"Kolkata, India",7-Jan-14,Signature,Fuel,M,266542
20701,"Hyderabad, India",17-Sep-14,Gold,Fuel,M,283383
20702,"Kanpur, India",17-Sep-14,Signature,Bills,F,191955
20703,"Surat, India",18-Jul-14,Gold,Entertainment,F,65443
20704,"Jaipur, India",28-Dec-13,Platinum,Entertainment,M,174487
20705,"Kolkata, India",22-Dec-13,Gold,Bills,M,172865
20706,"Kanpur, India",28-Dec-14,Platinum,Bills,F,170435
20707,"Lucknow, India",4-Jul-14,Platinum,Entertainment,M,211815
20708,"Kolkata, India",24-Nov-14,Silver,Bills,M,148966
20709,"Kanpur, India",12-Apr-15,Silver,Bills,M,54400
20710,"Pune, India",8-Dec-13,Gold,Grocery,F,15103
20711,"Lucknow, India",2-May-14,Platinum,Entertainment,M,257744
20712,"Surat, India",9-Apr-14,Signature,Grocery,F,245132
20713,"Kolkata, India",21-Feb-15,Gold,Bills,F,167700
20714,"Surat, India",4-Apr-14,Platinum,Entertainment,M,109343
20715,"Jaipur, India",8-Jan-14,Gold,Fuel,M,212637
20716,"Kanpur, India",7-Dec-14,Platinum,Entertainment,M,212208
20717,"Lucknow, India",20-Dec-13,Gold,Grocery,F,149686
20718,"Kolkata, India",13-Apr-15,Gold,Grocery,F,249367
20719,"Jaipur, India",10-May-14,Platinum,Food,F,34422
20720,"Kanpur, India",9-Jul-14,Signature,Fuel,M,80920
20721,"Hyderabad, India",23-Oct-13,Platinum,Entertainment,M,198227
20722,"Hyderabad, India",29-Jun-14,Signature,Grocery,F,268043
20723,"Kolkata, India",13-Aug-14,Silver,Entertainment,M,145136
20724,"Kolkata, India",7-Feb-14,Platinum,Fuel,F,36778
20725,"Jaipur, India",15-Jan-15,Gold,Entertainment,M,279138
20726,"Pune, India",21-Oct-13,Platinum,Bills,M,118498
20727,"Kanpur, India",4-Jun-14,Platinum,Grocery,F,101106
20728,"Lucknow, India",25-Mar-14,Gold,Entertainment,F,177443
20729,"Kolkata, India",22-Feb-14,Gold,Fuel,F,52656
20730,"Chennai, India",18-Mar-14,Gold,Bills,F,210494
20731,"Kanpur, India",6-Dec-13,Platinum,Grocery,M,61994
20732,"Kolkata, India",18-Dec-14,Silver,Fuel,F,75146
20733,"Kolkata, India",19-May-15,Gold,Food,F,2820
20734,"Surat, India",7-May-14,Gold,Entertainment,M,170166
20735,"Kolkata, India",11-Jan-14,Gold,Food,M,238824
20736,"Hyderabad, India",24-Apr-15,Silver,Food,M,150043
20737,"Kolkata, India",27-Feb-15,Signature,Fuel,M,208650
20738,"Lucknow, India",3-Dec-14,Signature,Fuel,M,33345
20739,"Kolkata, India",29-Sep-14,Gold,Grocery,F,37237
20740,"Surat, India",24-May-14,Silver,Entertainment,M,252697
20741,"Jaipur, India",14-Oct-14,Signature,Food,F,247540
20742,"Surat, India",17-Oct-13,Platinum,Bills,M,187133
20743,"Kanpur, India",8-Jul-14,Signature,Food,M,51870
20744,"Lucknow, India",17-Feb-14,Signature,Fuel,M,292546
20745,"Surat, India",21-Jul-14,Gold,Fuel,F,191971
20746,"Surat, India",4-Jan-15,Silver,Fuel,M,94001
20747,"Surat, India",15-May-14,Signature,Bills,M,62252
20748,"Lucknow, India",1-Dec-14,Signature,Entertainment,M,215330
20749,"Kolkata, India",21-May-15,Signature,Food,M,154119
20750,"Jaipur, India",25-Nov-13,Gold,Entertainment,M,71460
20751,"Kolkata, India",21-Dec-14,Silver,Bills,F,73075
20752,"Lucknow, India",15-Aug-14,Platinum,Fuel,F,244188
20753,"Hyderabad, India",20-Nov-14,Gold,Fuel,M,200344
20754,"Jaipur, India",14-Jan-14,Silver,Fuel,M,118568
20755,"Hyderabad, India",17-Nov-13,Silver,Food,F,165569
20756,"Lucknow, India",15-May-14,Signature,Entertainment,F,141253
20757,"Kolkata, India",4-Jan-15,Gold,Bills,M,80284
20758,"Hyderabad, India",24-Dec-14,Silver,Grocery,M,120462
20759,"Chennai, India",27-Feb-15,Platinum,Bills,F,117344
20760,"Kolkata, India",5-Dec-14,Signature,Food,M,246627
20761,"Pune, India",20-Dec-14,Signature,Fuel,F,26139
20762,"Kolkata, India",13-May-15,Silver,Entertainment,M,268072
20763,"Surat, India",20-Apr-15,Signature,Entertainment,F,73153
20764,"Hyderabad, India",29-Mar-15,Signature,Grocery,F,283309
20765,"Chennai, India",23-Apr-15,Silver,Bills,F,259718
20766,"Hyderabad, India",14-Feb-15,Silver,Bills,M,8248
20767,"Kolkata, India",7-Feb-15,Silver,Entertainment,F,112061
20768,"Hyderabad, India",6-Apr-14,Signature,Grocery,M,145547
20769,"Pune, India",22-Nov-14,Gold,Grocery,F,126464
20770,"Chennai, India",21-Nov-14,Gold,Food,M,36677
20771,"Kolkata, India",5-Feb-14,Signature,Bills,M,61907
20772,"Chennai, India",18-Feb-14,Signature,Bills,F,250233
20773,"Chennai, India",5-May-15,Silver,Food,F,280189
20774,"Lucknow, India",16-Dec-13,Silver,Fuel,F,258779
20775,"Chennai, India",7-Sep-14,Platinum,Food,M,42163
20776,"Hyderabad, India",6-Jul-14,Gold,Entertainment,M,197454
20777,"Lucknow, India",3-Jun-14,Gold,Bills,F,129920
20778,"Surat, India",13-Apr-15,Signature,Grocery,M,118953
20779,"Pune, India",8-Nov-14,Gold,Grocery,F,184398
20780,"Surat, India",27-Dec-14,Silver,Entertainment,M,33810
20781,"Surat, India",22-Apr-15,Platinum,Food,F,179772
20782,"Jaipur, India",23-Feb-14,Silver,Entertainment,M,115844
20783,"Kanpur, India",18-Jun-14,Gold,Entertainment,F,61353
20784,"Hyderabad, India",11-Mar-14,Signature,Grocery,F,51069
20785,"Chennai, India",26-Feb-14,Gold,Bills,F,165387
20786,"Surat, India",29-Aug-14,Platinum,Entertainment,F,259005
20787,"Pune, India",3-Feb-15,Platinum,Entertainment,M,107489
20788,"Pune, India",16-Apr-14,Gold,Entertainment,M,202135
20789,"Surat, India",19-Feb-14,Silver,Entertainment,F,20174
20790,"Jaipur, India",8-Mar-14,Platinum,Entertainment,F,187862
20791,"Chennai, India",30-Jun-14,Silver,Food,F,269901
20792,"Surat, India",12-Nov-13,Silver,Bills,M,19366
20793,"Surat, India",7-Apr-15,Signature,Grocery,M,158238
20794,"Pune, India",15-Feb-14,Gold,Entertainment,F,158421
20795,"Hyderabad, India",10-Jan-15,Platinum,Bills,M,289774
20796,"Jaipur, India",26-Sep-14,Platinum,Food,F,32145
20797,"Kolkata, India",1-May-14,Platinum,Food,F,250174
20798,"Pune, India",29-Nov-14,Signature,Food,M,33930
20799,"Jaipur, India",17-Oct-14,Signature,Fuel,M,142272
20800,"Chennai, India",8-Mar-15,Platinum,Fuel,F,111943
20801,"Pune, India",5-Oct-13,Silver,Grocery,F,22267
20802,"Surat, India",25-Jul-14,Signature,Entertainment,F,4389
20803,"Kanpur, India",27-Oct-13,Platinum,Grocery,M,24358
20804,"Kolkata, India",16-Mar-14,Gold,Bills,M,187831
20805,"Kanpur, India",15-Jun-14,Silver,Entertainment,M,174235
20806,"Pune, India",23-Oct-14,Gold,Food,F,283148
20807,"Pune, India",18-Oct-13,Silver,Bills,M,164513
20808,"Kanpur, India",7-Apr-14,Platinum,Bills,M,296126
20809,"Surat, India",10-May-14,Gold,Bills,M,169780
20810,"Chennai, India",23-Nov-14,Gold,Food,F,207792
20811,"Hyderabad, India",15-May-14,Platinum,Grocery,M,241800
20812,"Kolkata, India",28-Jun-14,Platinum,Grocery,F,105155
20813,"Kanpur, India",24-Jul-14,Gold,Grocery,M,106604
20814,"Pune, India",23-Nov-14,Platinum,Entertainment,M,70101
20815,"Surat, India",18-Aug-14,Gold,Food,M,7880
20816,"Hyderabad, India",18-Oct-13,Platinum,Entertainment,F,85915
20817,"Lucknow, India",15-Dec-13,Platinum,Bills,F,293244
20818,"Surat, India",11-Aug-14,Gold,Fuel,F,181037
20819,"Hyderabad, India",4-Nov-13,Signature,Grocery,F,161750
20820,"Chennai, India",26-Mar-14,Platinum,Grocery,M,145423
20821,"Kanpur, India",14-Feb-14,Gold,Food,M,160046
20822,"Hyderabad, India",11-Jun-14,Signature,Fuel,M,134067
20823,"Chennai, India",18-Jan-15,Gold,Entertainment,F,212570
20824,"Jaipur, India",14-Jan-14,Gold,Food,M,200729
20825,"Hyderabad, India",24-May-15,Signature,Food,M,135262
20826,"Chennai, India",1-May-15,Signature,Grocery,M,222674
20827,"Chennai, India",11-Oct-14,Gold,Grocery,M,160702
20828,"Chennai, India",18-Jul-14,Gold,Entertainment,F,212641
20829,"Jaipur, India",5-Feb-14,Silver,Bills,M,176310
20830,"Kanpur, India",17-Dec-14,Silver,Food,F,174350
20831,"Lucknow, India",12-Apr-15,Gold,Grocery,F,101920
20832,"Kolkata, India",21-May-14,Gold,Bills,F,8224
20833,"Kolkata, India",5-Apr-15,Gold,Fuel,M,74701
20834,"Lucknow, India",14-Jun-14,Gold,Fuel,F,255517
20835,"Lucknow, India",24-Nov-13,Silver,Bills,F,31973
20836,"Kolkata, India",13-Apr-15,Silver,Bills,M,161737
20837,"Surat, India",21-Oct-14,Silver,Grocery,F,260385
20838,"Pune, India",31-Jul-14,Silver,Entertainment,M,137283
20839,"Pune, India",2-May-15,Platinum,Grocery,M,29050
20840,"Chennai, India",11-May-14,Signature,Entertainment,M,201783
20841,"Hyderabad, India",22-Jan-15,Silver,Fuel,F,149076
20842,"Jaipur, India",25-Apr-15,Signature,Food,F,299689
20843,"Kanpur, India",13-Dec-13,Gold,Grocery,M,20490
20844,"Kolkata, India",17-Jan-14,Signature,Entertainment,M,83593
20845,"Surat, India",18-Dec-14,Platinum,Fuel,M,109135
20846,"Kanpur, India",8-May-15,Signature,Entertainment,F,198143
20847,"Kolkata, India",18-Apr-15,Gold,Fuel,M,230372
20848,"Lucknow, India",23-Apr-14,Silver,Fuel,F,10026
20849,"Kolkata, India",25-Dec-13,Signature,Bills,M,183290
20850,"Surat, India",28-Apr-15,Platinum,Entertainment,F,284796
20851,"Jaipur, India",9-Nov-13,Platinum,Grocery,M,142819
20852,"Chennai, India",4-Feb-15,Platinum,Entertainment,M,281464
20853,"Jaipur, India",9-Oct-13,Gold,Grocery,F,48891
20854,"Pune, India",1-Jan-14,Gold,Fuel,F,107454
20855,"Chennai, India",25-Mar-15,Signature,Bills,M,299414
20856,"Hyderabad, India",21-May-14,Platinum,Fuel,F,226626
20857,"Kolkata, India",14-Jul-14,Gold,Food,F,81795
20858,"Jaipur, India",3-May-15,Signature,Bills,F,184549
20859,"Kanpur, India",4-Dec-13,Silver,Fuel,M,284224
20860,"Lucknow, India",11-Nov-14,Platinum,Fuel,M,216365
20861,"Lucknow, India",8-Dec-14,Silver,Fuel,M,92275
20862,"Kolkata, India",17-May-15,Platinum,Fuel,M,244037
20863,"Kanpur, India",3-Apr-14,Platinum,Food,M,41311
20864,"Surat, India",18-Feb-15,Silver,Grocery,F,63706
20865,"Kanpur, India",18-Mar-15,Silver,Entertainment,F,230092
20866,"Lucknow, India",8-Oct-14,Signature,Entertainment,F,68658
20867,"Hyderabad, India",2-May-15,Gold,Food,M,126234
20868,"Pune, India",5-Oct-13,Gold,Food,M,236710
20869,"Pune, India",9-Aug-14,Platinum,Grocery,F,10584
20870,"Kolkata, India",12-Jul-14,Silver,Food,F,211895
20871,"Chennai, India",20-Nov-13,Gold,Entertainment,M,150046
20872,"Hyderabad, India",3-Feb-14,Platinum,Fuel,F,181145
20873,"Kolkata, India",2-Apr-14,Platinum,Grocery,F,280719
20874,"Chennai, India",4-Jan-14,Silver,Fuel,M,3078
20875,"Pune, India",7-Dec-13,Silver,Bills,F,175746
20876,"Chennai, India",29-Jul-14,Platinum,Food,M,111787
20877,"Chennai, India",24-Aug-14,Silver,Grocery,M,59392
20878,"Hyderabad, India",13-Apr-15,Signature,Grocery,M,84426
20879,"Pune, India",24-Oct-13,Platinum,Bills,F,20258
20880,"Hyderabad, India",15-May-14,Platinum,Entertainment,M,180235
20881,"Pune, India",28-Dec-13,Silver,Grocery,M,67546
20882,"Hyderabad, India",15-Apr-14,Platinum,Bills,M,150785
20883,"Hyderabad, India",8-Oct-14,Gold,Food,M,61875
20884,"Kanpur, India",1-Mar-15,Platinum,Entertainment,M,174038
20885,"Jaipur, India",29-Jan-15,Signature,Entertainment,F,24414
20886,"Pune, India",15-May-14,Silver,Fuel,M,154680
20887,"Lucknow, India",13-Jan-15,Platinum,Entertainment,F,178149
20888,"Lucknow, India",31-Jan-14,Platinum,Fuel,M,131352
20889,"Pune, India",28-Oct-14,Silver,Grocery,M,53323
20890,"Lucknow, India",1-Aug-14,Gold,Fuel,F,194220
20891,"Jaipur, India",24-Oct-13,Signature,Entertainment,M,57644
20892,"Surat, India",6-Nov-14,Silver,Food,F,1686
20893,"Kolkata, India",23-Feb-14,Platinum,Fuel,M,277954
20894,"Kolkata, India",22-Mar-15,Gold,Entertainment,M,116338
